time_seconds,cdf
4564.625257625568,3.2668160292086705e-05
4567.488904327167,3.5665416642437786e-05
4570.3525510287645,3.891966445495208e-05
4573.216197730363,4.24512429186391e-05
4576.079844431961,4.6281949799138014e-05
4578.943491133559,5.0435133353020535e-05
4581.807137835157,5.493578903512905e-05
4584.6707845367555,5.9810661174306546e-05
4587.534431238353,6.508834979459112e-05
4590.398077939952,7.079942275890827e-05
4593.26172464155,7.697653341305697e-05
4596.125371343148,8.365454390684443e-05
4598.989018044746,9.087065436863438e-05
4601.852664746344,9.866453810767531e-05
4604.716311447943,0.00010707848301695736
4607.57995814954,0.00011615753934560414
4610.443604851139,0.00012594967400708876
4613.3072515527365,0.0001365059315845977
4616.170898254335,0.00014788060219011293
4619.034544955934,0.0001601313963276531
4621.898191657531,0.00017331962690372634
4624.76183835913,0.0001875103985218723
4627.625485060727,0.00020277280418705892
4630.489131762326,0.00021918012953823707
4633.352778463924,0.00023681006471524163
4636.216425165522,0.0002557449239549765
4639.08007186712,0.00027607187299837267
4641.943718568718,0.0002978831643768166
4644.807365270317,0.0003212763806294571
4647.671011971915,0.00034635468548953867
4650.534658673513,0.00037322708305632246
4653.398305375111,0.0004020086849545205
4656.261952076709,0.0004328209854599485
4659.125598778307,0.00046579214455112273
4661.989245479906,0.0005010572788216367
4664.852892181503,0.0005387587601668151
4667.716538883102,0.0005790465221319516
4670.5801855847,0.0006220783737821166
4673.443832286298,0.0006680203209274978
4676.3074789878965,0.0007170468945088041
4679.171125689494,0.000769341485917751
4682.034772391093,0.0008250966889946025
4684.89841909269,0.0008845146484135732
4687.762065794289,0.0009478074141360909
4690.625712495887,0.0010151973015698852
4693.489359197485,0.0010869172570447424
4696.353005899084,0.0011632112281738808
4699.216652600681,0.0012443345386333286
4702.08029930228,0.0013305542668527051
4704.9439460038775,0.0014221496280762546
4707.807592705476,0.0015194123592046577
4710.671239407074,0.0016226471057947738
4713.534886108672,0.0017321718105531138
4716.39853281027,0.001848318102611908
4719.262179511868,0.0019714316868407003
4722.125826213467,0.002101872732402426
4724.989472915065,0.002240016259724794
4727.853119616663,0.0023862525250048523
4730.716766318261,0.002540987401340827
4733.580413019859,0.0027046427555294274
4736.444059721457,0.002877656819531439
4739.307706423056,0.003060484555572924
4742.171353124653,0.003253598013802917
4745.034999826252,0.0034574866814007267
4747.89864652785,0.003672657821973901
4750.762293229448,0.0038996368040713296
4753.625939931047,0.004138967417592056
4756.489586632644,0.004391212176834745
4759.353233334243,0.004656952608915077
4762.21688003584,0.004936789526241933
4765.080526737439,0.005231343281718728
4767.944173439037,0.00554125400531637
4770.807820140635,0.005867181820649359
4773.671466842234,0.006209807040145609
4776.535113543831,0.006569830337431839
4779.39876024543,0.006947972895490667
4782.262406947028,0.007344976529184665
4785.126053648626,0.007761603780717587
4787.989700350224,0.008198637986595654
4790.853347051822,0.008656883314680387
4793.71699375342,0.009137164769917442
4796.5806404550185,0.009640328167329406
4799.444287156617,0.010167240070900552
4802.307933858215,0.010718787696989777
4805.171580559813,0.011295878780935383
4808.035227261411,0.011899441405541741
4810.8988739630095,0.012530423790191978
4813.762520664607,0.01318979403934568
4816.626167366206,0.013878539849250991
4819.489814067803,0.014597668171744885
4822.353460769402,0.015348204834051582
4825.217107471,0.016131194113576018
4828.080754172598,0.016947698266761367
4830.944400874197,0.01779879701110464
4833.808047575794,0.01868558695957072
4836.671694277393,0.01960918100664996
4839.5353409789905,0.020570707665474232
4842.398987680589,0.021571310355396906
4845.262634382187,0.022612146639668332
4848.126281083785,0.023694387412791874
4850.989927785384,0.024819216037384035
4853.853574486981,0.025987827430376562
4856.71722118858,0.027201427098555882
4859.580867890178,0.028461230123570894
4862.444514591776,0.029768460096592623
4865.308161293374,0.031124348002986742
4868.171807994972,0.03253013105753458
4871.03545469657,0.03398705149070178
4873.899101398169,0.035496355286799564
4876.762748099767,0.03705929087484305
4879.626394801365,0.03867710777315103
4882.490041502963,0.040351055188827464
4885.353688204561,0.0420823805734284
4888.2173349061595,0.04387232813618385
4891.080981607757,0.04572213731641634
4893.944628309356,0.047633041216823414
4896.808275010953,0.049606264999466694
4899.671921712552,0.05164302424643542
4902.5355684141505,0.05374452328736248
4905.399215115748,0.055911953495946874
4908.262861817347,0.05814649155799794
4911.126508518944,0.06044929771333762
4913.990155220543,0.06282151397438042
4916.8538019221405,0.06526426232402469
4919.717448623739,0.0677786428957598
4922.581095325337,0.07036573213902957
4925.444742026935,0.07302658097283246
4928.308388728534,0.07576221293088192
4931.1720354301315,0.07857362230151703
4934.03568213173,0.08146177226581397
4936.899328833328,0.0844275930373006
4939.762975534926,0.08747198000683166
4942.626622236524,0.0905957918962546
4945.490268938122,0.09379984892445105
4948.35391563972,0.09708493098955626
4951.217562341319,0.10045177587102251
4954.081209042917,0.10390107745541964
4956.944855744515,0.10743348398956186
4959.808502446113,0.11104959636510292
4962.672149147711,0.1147499664381324
4965.53579584931,0.11853509538771163
4968.399442550907,0.12240543211720027
4971.263089252506,0.12636137170201053
4974.126735954103,0.13040325388772755
4976.990382655702,0.13453136164199786
4979.8540293573005,0.13874591976417425
4982.717676058898,0.14304709355596307
4985.581322760497,0.14743498755674636
4988.444969462094,0.15190964434694565
4991.308616163693,0.15647104342268686
4994.172262865291,0.1611191001450161
4997.035909566889,0.16585366476665478
4999.899556268487,0.17067452153941773
5002.763202970085,0.17558138790484226
5005.626849671684,0.1805739137709107
5008.4904963732815,0.1856516808773853
5011.35414307488,0.19081420225183987
5014.217789776478,0.19606092175891937
5017.081436478076,0.201391213744581
5019.945083179674,0.20680438277723964
5022.8087298812725,0.2122996634873232
5025.67237658287,0.21787622050687858
5028.536023284469,0.2235331485101993
