time_seconds,cdf
6099.12040556319,3.1730687437824746e-05
6103.847619292418,3.451780715691194e-05
6108.574833021647,3.7533053212865735e-05
6113.302046750875,4.0793602124410106e-05
6118.029260480104,4.431779725245073e-05
6122.756474209333,4.812521803597049e-05
6127.483687938561,5.223675259227636e-05
6132.21090166779,5.667467379296628e-05
6136.938115397018,6.146271892764993e-05
6141.665329126246,6.662617306676741e-05
6146.392542855476,7.21919562352938e-05
6151.119756584704,7.81887145072502e-05
6155.846970313933,8.464691513110145e-05
6160.574184043161,9.159894579355177e-05
6165.3013977723895,9.907921812799408e-05
6170.028611501618,0.00010712427557179466
6174.755825230847,0.0001157729056732744
6179.483038960076,0.00012506625694653966
6184.210252689304,0.00013504796036906114
6188.9374664185325,0.00014576425561170438
6193.664680147761,0.00015726412208779173
6198.391893876989,0.00016959941490115799
6203.119107606219,0.00018282500576909517
6207.846321335447,0.00019699892898797705
6212.5735350646755,0.00021218253250433216
6217.300748793904,0.0002284406341456526
6222.027962523132,0.00024584168305744514
6226.755176252361,0.0002644579263843969
6231.48238998159,0.00028436558122450854
6236.209603710819,0.00030564501187424817
6240.936817440047,0.00032838091237391223
6245.664031169275,0.00035266249434833154
6250.391244898504,0.00037858368012924263
6255.118458627732,0.000406243301131019
6259.845672356962,0.00043574530143800576
6264.57288608619,0.00046719894654918023
6269.300099815418,0.0005007190372099984
6274.027313544647,0.0005364261282463536
6278.754527273875,0.0005744467522988805
6283.481741003104,0.0006149136483406193
6288.208954732332,0.0006579659948421973
6292.9361684615615,0.0007037496474309122
6297.66338219079,0.0007524173808728398
6302.390595920018,0.0008041291351862953
6307.117809649247,0.0008590522656754382
6311.845023378475,0.0009173617966530742
6316.572237107704,0.0009792406786020224
6321.299450836933,0.0010448800484984897
6326.026664566161,0.001114479493005535
6330.75387829539,0.0011882473142164672
6335.481092024618,0.001266400797611719
6340.208305753847,0.0013491664818610623
6344.935519483075,0.0014367804300906089
6349.662733212304,0.0015294885022020537
6354.389946941533,0.0016275466278105068
6359.117160670761,0.001731221079347083
6363.84437439999,0.0018407887448445885
6368.571588129218,0.001956537399899249
6373.2988018584465,0.0020787659782878294
6378.026015587676,0.002207784840680054
6382.753229316904,0.0023439160408821108
6387.480443046133,0.0024874935890041236
6392.207656775361,0.0026388637109401292
6396.9348705045895,0.002798385103515173
6401.662084233818,0.0029664291846362616
6406.389297963047,0.003143380337765523
6411.116511692276,0.003329636150009973
6415.843725421504,0.0035256076431062033
6420.570939150733,0.003731719496559899
6425.298152879961,0.003948410262176832
6430.025366609189,0.004176132569216498
6434.752580338418,0.0044153533193768465
6439.479794067647,0.004666553870803229
6444.207007796876,0.004930230210313531
6448.934221526104,0.005206893113005388
6453.661435255332,0.0054970682884127615
6458.388648984561,0.005801296512373997
6463.11586271379,0.006120133743750335
6467.843076443019,0.006454151225151209
6472.570290172247,0.00680393556681593
6477.2975039014755,0.007170088812773195
6482.024717630704,0.007553228488459695
6486.751931359932,0.007953987628912827
6491.479145089161,0.008373014786725945
6496.20635881839,0.008810974018904117
6500.9335725476185,0.0092685448518232
6505.660786276847,0.009746422223458078
6510.388000006075,0.010245316402104484
6515.115213735304,0.010765952880809183
6519.842427464532,0.011309072246752852
6524.5696411937615,0.011875430024863212
6529.29685492299,0.012465796494935642
6534.024068652218,0.013080956481605366
6538.751282381447,0.013721709116511703
6543.478496110675,0.014388867572042545
6548.205709839904,0.015083258766088254
6552.932923569133,0.015805723037276512
6557.660137298361,0.016557113790165678
6562.38735102759,0.017338297109990262
6567.114564756818,0.018150151346503083
6571.841778486047,0.018993566666613265
6576.568992215275,0.019869444575472656
6581.296205944504,0.02077869740579544
6586.023419673733,0.021722247775184732
6590.750633402961,0.022701028011376755
6595.47784713219,0.023715979545290027
6600.205060861418,0.024768052271878168
6604.932274590647,0.02585820387887487
6609.659488319876,0.026987399143481795
6614.386702049104,0.028156609197271247
6619.113915778333,0.029366810759486772
6623.841129507561,0.03061898533911568
6628.56834323679,0.031914118406124195
6633.295556966018,0.03325319853231598
6638.022770695246,0.03463721650238751
6642.749984424476,0.036067164395755066
6647.477198153704,0.03754403463991111
6652.204411882933,0.03906881903603565
6656.931625612161,0.040642507757742724
6661.6588393413895,0.042266088323856706
6666.386053070619,0.04394054454621794
6671.113266799847,0.04566685545365964
6675.840480529076,0.04744599419318966
6680.567694258304,0.0492789269096967
6685.2949079875325,0.051166611605421033
6690.022121716761,0.05310999698058579
6694.749335445989,0.05511002125659516
6699.476549175219,0.057167610983325075
6704.203762904447,0.0592836798320607
6708.9309766336755,0.061459127375726855
6713.658190362904,0.06369483785807326
6718.385404092132,0.06599167895360779
6723.112617821361,0.06835050052004828
6727.839831550589,0.0707721333451861
6732.567045279819,0.07325738789003161
6737.294259009047,0.07580705303025757
6742.021472738275,0.07842189479784764
6746.748686467504,0.08110265512512121
6751.475900196732,0.08385005059304014
6756.203113925962,0.08666477118608742
6760.93032765519,0.08954747905567478
6765.657541384418,0.09249880729437052
6770.384755113647,0.09551935872305294
6775.111968842875,0.09860970469315802
