time_seconds,cdf
7406.831603636355,0.03332089555955202
7521.368353790743,0.06463044457726258
7630.115964775764,0.1459345455275058
7658.608563374494,0.1740857174053887
7679.848433482331,0.2578011714330759
7687.434768262663,0.3414841975839758
7741.172855674417,0.42390464774939446
7761.997706859408,0.5053853751694846
7775.8545446820535,0.5891004716078634
7807.704112574473,0.6723684649245882
7832.499162024078,0.7525096135810273
7835.4147750788225,0.8352634952242024
7953.431597989717,0.9189704912764417
8117.893135751007,1.0
