x,gamma,step
0.015700632997938318,-0.3477375048510904,1
0.01528439498996257,-0.3579327592296315,2
0.013069142506868914,-0.37664494623911826,3
0.013286737187014066,-0.3701131296450443,4
0.012942520455413567,-0.3690096159235079,5
0.013881149253678,-0.3419669500852928,6
0.014526398305531893,-0.319694817330289,7
0.013594832088155978,-0.3292021977849478,8
0.018331882717862385,-0.29621091738446,9
