x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'25-R1,Lille Bane,Lille bane 1,0.0,14.034181437601312,-2.7380448929404277,2.8151242589423253,-4.183411006223392,4.366061294975876,-2.7380448929404277,2.8151242589423253
2,R2,'25-R2,Lille Bane,Lille bane 1,5.6990789123614105,,3.4556479751387092,7.99115854560597,-0.5496312016189608,12.340410778883681,3.4556479751387092,7.99115854560597
3,R3,'25-R3,Lille Bane,Lille bane 1,5.6990789123614105,14.151080726652276,3.420294837387483,8.028074184939427,1.8576051532940285,9.685430617649837,3.420294837387483,8.028074184939427
4,R4,'25-R4,Lille Bane,Lille bane 1,8.555231724322132,3.1807725751504146,6.615289474142005,10.530472625873877,6.280705091521566,10.8784357854373,6.615289474142005,10.530472625873877
5,R5,'25-R5,Lille Bane,Lille bane 1,4.630789352449272,,3.5684343453574963,5.704041484405642,3.513018736780471,5.760630055190208,3.5684343453574963,5.704041484405642
6,R6,'25-R6,Lille Bane,Lille bane 1,4.630789352449272,4.117948036222185,3.4959427227099438,5.778079724804486,2.5816948723256683,6.720814996692348,3.4959427227099438,5.778079724804486
7,R7,'25-R7,Lille Bane,Lille bane 1,4.474607000416286,6.5790704598661875,3.4478011610715287,5.51160474543595,2.2642561241542625,6.732732643555406,3.4478011610715287,5.51160474543595
8,R8,'25-R8,Lille Bane,Lille bane 1,4.9200556528526285,1.6954910264071144,3.9210980662940598,5.928615873316279,3.1730807066106426,6.696611197462876,3.9210980662940598,5.928615873316279
9,R9,'25-R9,Lille Bane,Lille bane 1,3.8622069843389673,,2.957198078576595,4.775171051418803,0.9230117837719876,6.887000784019737,2.957198078576595,4.775171051418803
10,R10,'25-R10,Lille Bane,Lille bane 1,3.8622069843389673,,2.5354826050281387,5.206098080321331,1.168894793958719,6.6272203687435915,2.5354826050281387,5.206098080321331
11,R11,'25-R11,Lille Bane,Lille bane 1,3.8622069843389673,,2.477815783361459,5.265300174451348,-1.4409589917963483,9.45072039367525,2.477815783361459,5.265300174451348
12,R12,'25-R12,Lille Bane,Lille bane 1,3.8622069843389673,,2.422501685490208,5.322149548568134,-3.1652034762028602,11.399604552343723,2.422501685490208,5.322149548568134
13,R13,'25-R13,Lille Bane,Lille bane 1,3.8622069843389673,,2.369277068577813,5.376909445508282,1.0907646677944527,6.709629461278688,2.369277068577813,5.376909445508282
14,R14,'25-R14,Lille Bane,Lille bane 1,3.8622069843389673,,2.31792439756604,5.429797400330005,2.0824933654262523,5.6729482600116565,2.31792439756604,5.429797400330005
15,R15,'25-R15,Lille Bane,Lille bane 1,3.8622069843389673,,2.2682614503892973,5.48099563509894,1.2647202358257115,6.526320465173119,2.2682614503892973,5.48099563509894
16,R16,'25-R16,Lille Bane,Lille bane 1,3.8622069843389673,,2.22013377844843,5.530658598414218,1.9870742309345157,5.771815899251176,2.22013377844843,5.530658598414218
17,R17,'25-R17,Lille Bane,Lille bane 1,3.8622069843389673,,2.1734091185450666,5.5789185534742325,0.8681665185193754,6.945118682980267,2.1734091185450666,5.5789185534742325
18,R1,'26-R1,Lille Bane,Lille bane 2,3.8622069843389673,12.05449664003777,1.099241842439258,6.700681855453583,-6.6150206952490525,15.51491599579833,1.099241842439258,6.700681855453583
19,R2,'26-R2,Lille Bane,Lille bane 2,4.370419725097463,-0.602785578816678,1.654839651048623,7.158543075628621,-1.6506363283565362,10.76009144260266,1.654839651048623,7.158543075628621
20,R3,'26-R3,Lille Bane,Lille bane 2,3.3721781338990064,9.624340873219882,0.9271254162446452,5.876464509179646,-2.6602192009438586,9.778418694057356,0.9271254162446452,5.876464509179646
