x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 1,0.0,5.509754422486957,-2.7380448929404277,2.8151242589423253,-3.8043904010679364,3.9548482689901965,-2.7380448929404277,2.8151242589423253
2,R2,'24-R2,Lille Bane,Lille bane 1,2.785890748258857,,0.7742857233312916,4.837650409334637,-0.055926237571946036,5.708512162776014,0.7742857233312916,4.837650409334637
3,R3,'24-R3,Lille Bane,Lille bane 1,2.785890748258857,2.261402876156038,0.7369598845816006,4.876495667704139,0.07986989862893701,5.5650786478264935,0.7369598845816006,4.876495667704139
4,R4,'24-R4,Lille Bane,Lille bane 1,2.486819559752518,-1.561489049148368,1.0864566434921619,3.9065818729484336,-0.6914593791243484,5.766816406778585,1.0864566434921619,3.9065818729484336
5,R5,'24-R5,Lille Bane,Lille bane 1,1.7020403668186024,,0.3924807644179795,3.0286823875356195,-0.6590693683901749,4.119268352040262,0.3924807644179795,3.0286823875356195
6,R6,'24-R6,Lille Bane,Lille bane 1,1.7020403668186024,,0.3364528530400257,3.086213640854396,-2.787627619976807,6.399059724001899,0.3364528530400257,3.086213640854396
7,R7,'24-R7,Lille Bane,Lille bane 1,1.7020403668186024,3.7047619011641775,0.2826780664270334,3.1414917731117598,-0.3597485849045179,3.806492535676087,0.2826780664270334,3.1414917731117598
8,R8,'24-R8,Lille Bane,Lille bane 1,2.640228004830103,6.530449680728334,1.5252673611320544,3.7674332578683467,1.0340158800118182,4.271975266180772,1.5252673611320544,3.7674332578683467
9,R9,'24-R9,Lille Bane,Lille bane 1,4.487632797089547,,3.575526994728273,5.4077707767309136,-1.4001545173894625,10.727003212848917,3.575526994728273,5.4077707767309136
10,R10,'24-R10,Lille Bane,Lille bane 1,4.487632797089547,,3.151802015130767,5.840762781225783,-1.4930913080206776,10.831469107185242,3.151802015130767,5.840762781225783
11,R11,'24-R11,Lille Bane,Lille bane 1,4.487632797089547,7.292449313814875,3.0938353475459923,5.900273966277503,-0.9547048595323515,10.229015846293477,3.0938353475459923,5.900273966277503
12,R12,'24-R12,Lille Bane,Lille bane 1,4.662226573454853,,3.253032277380319,6.090653511131183,1.5697528997457466,7.848856166121676,3.253032277380319,6.090653511131183
13,R13,'24-R13,Lille Bane,Lille bane 1,4.662226573454853,3.4027796041796066,3.1978411122607797,6.1473917792234545,1.103784962284693,8.34591084200753,3.1978411122607797,6.1473917792234545
14,R14,'24-R14,Lille Bane,Lille bane 1,4.4521904353142405,9.89102309961012,3.0587333308321973,5.864488472915452,2.01133761218224,6.9514462030958235,3.0587333308321973,5.864488472915452
15,R15,'24-R15,Lille Bane,Lille bane 1,6.176752814545083,,4.941384375008884,7.426663993254112,-0.5063368509305666,13.308752350892284,4.941384375008884,7.426663993254112
16,R16,'24-R16,Lille Bane,Lille bane 1,6.176752814545083,12.72560241018934,4.876830395834064,7.492787450685712,-1.008151493710796,13.883142989543963,4.876830395834064,7.492787450685712
17,R17,'24-R17,Lille Bane,Lille bane 1,6.37335591312167,4.905795968229709,5.02869192668467,7.7352353975645105,1.4726841200258134,11.510707993448687,5.02869192668467,7.7352353975645105
18,R18,'24-R18,Lille Bane,Lille bane 1,6.26590211884448,3.448650324432112,4.945219214785768,7.6032051543024615,4.662894794018668,7.893460957255916,4.945219214785768,7.6032051543024615
19,R1,'25-R1,Lille Bane,Lille bane 1,4.350489690280712,3.2804668815995086,2.037537893463548,6.715870682517955,0.31198387115698445,8.551583553441588,2.037537893463548,6.715870682517955
20,R2,'25-R2,Lille Bane,Lille bane 1,4.0042072609332235,,2.062506832493316,5.982847802552915,-2.059300274475362,10.44310647452047,2.062506832493316,5.982847802552915
21,R3,'25-R3,Lille Bane,Lille bane 1,4.0042072609332235,3.2174768630648165,2.022897232773424,6.023994822413115,0.3694991120248181,7.770540091090616,2.022897232773424,6.023994822413115
22,R4,'25-R4,Lille Bane,Lille bane 1,3.7735887974492455,8.081930510230762,2.0620438547647835,5.513835752950502,1.7192105045175543,5.869458467963762,2.0620438547647835,5.513835752950502
23,R5,'25-R5,Lille Bane,Lille bane 1,6.735218885933758,7.63936303447843,5.673017533790947,7.80809724663396,5.615383734030055,7.866927599463658,5.673017533790947,7.80809724663396
24,R6,'25-R6,Lille Bane,Lille bane 1,7.5479031103825145,,7.0129847796487566,8.08549530000493,5.709978215629152,9.417783057778738,7.0129847796487566,8.08549530000493
25,R7,'25-R7,Lille Bane,Lille bane 1,7.5479031103825145,4.690244276650701,6.872876760492197,8.227193035717395,5.420002606996199,9.718755240028898,6.872876760492197,8.227193035717395
26,R8,'25-R8,Lille Bane,Lille bane 1,7.260777384251305,6.006418721063755,6.501327228351261,8.025643102138291,5.608858366117353,8.938535489036603,6.501327228351261,8.025643102138291
27,R9,'25-R9,Lille Bane,Lille bane 1,6.996651104411877,5.291795257490062,6.208310027031483,7.790843716894602,4.0086944416641845,10.070445639333435,6.208310027031483,7.790843716894602
28,R10,'25-R10,Lille Bane,Lille bane 1,6.8795526968020715,,5.623957744692865,8.150073416866066,4.159272624720067,9.670877079045749,5.623957744692865,8.150073416866066
29,R11,'25-R11,Lille Bane,Lille bane 1,6.8795526968020715,,5.559579987229091,8.216031041905513,1.4471853640553922,12.602816368683168,5.559579987229091,8.216031041905513
30,R12,'25-R12,Lille Bane,Lille bane 1,6.8795526968020715,13.610303616467112,5.498252805607096,8.278938094995269,-0.33375931886581167,14.614925842495374,5.498252805607096,8.278938094995269
31,R13,'25-R13,Lille Bane,Lille bane 1,7.106003602534461,,5.686011791497836,8.545074350406988,4.309391266083051,9.97759519507644,5.686011791497836,8.545074350406988
32,R14,'25-R14,Lille Bane,Lille bane 1,7.106003602534461,,5.62866929136161,8.60400007561475,5.3693424129214185,8.871287843392196,5.62866929136161,8.60400007561475
33,R15,'25-R15,Lille Bane,Lille bane 1,7.106003602534461,,5.573514096021648,8.660738499926591,4.493164004587502,9.784176955369905,5.573514096021648,8.660738499926591
34,R16,'25-R16,Lille Bane,Lille bane 1,7.106003602534461,4.404143007862915,5.520316395818914,8.715519433001528,5.265524160562363,8.978662284607552,5.520316395818914,8.715519433001528
35,R17,'25-R17,Lille Bane,Lille bane 1,5.098652655321878,,4.207490862970098,5.99743548656031,2.4342721380782306,7.832335403083612,4.207490862970098,5.99743548656031
36,R1,'26-R1,Lille Bane,Lille bane 1,5.098652655321878,11.895679243225143,2.7050974533531003,7.547989962044244,-5.415684886695182,16.78180231819677,2.7050974533531003,7.547989962044244
37,R2,'26-R2,Lille Bane,Lille bane 1,5.413734273379611,,3.036758010508933,7.8455454928555435,-0.2730316057696025,11.424778596814988,3.036758010508933,7.8455454928555435
