x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
15,R15,'24-R15,Stor Bane,Stor bane 1,-3.8184490246028324,-6.799571282777517,-4.5490939155153125,-3.082211290431802,-6.932004375525624,-0.6007308316825055,-4.5490939155153125,-3.082211290431802
16,R16,'24-R16,Stor Bane,Stor bane 1,-3.9809248000406305,-6.895608311561741,-4.7249904372438145,-3.2310482615842573,-9.839803942582591,2.258681828775355,-4.7249904372438145,-3.2310482615842573
17,R17,'24-R17,Stor Bane,Stor bane 1,-4.026103758793342,,-4.79726531026915,-3.2486956416026724,-6.452160067489176,-1.5371304525782836,-4.79726531026915,-3.2486956416026724
18,R18,'24-R18,Stor Bane,Stor bane 1,-4.026103758793342,-2.2900544460083605,-4.811028202341516,-3.234706859765879,-5.537875446639584,-2.4901376793115215,-4.811028202341516,-3.234706859765879
19,R1,'25-R1,Stor Bane,Stor bane 1,-3.5647157504458793,-4.69213775123486,-4.9758199470120505,-2.13265672898717,-5.807203395274884,-1.2688402562432755,-4.9758199470120505,-2.13265672898717
20,R2,'25-R2,Stor Bane,Stor bane 1,-4.008824632986396,-9.108572113127034,-5.1278183513013715,-2.8766326628776095,-8.469412893322614,0.6691428473154737,-5.1278183513013715,-2.8766326628776095
21,R3,'25-R3,Stor Bane,Stor bane 1,-4.326515424012422,-6.8848877084497495,-5.430222481165936,-3.209927198054563,-6.637639088174296,-1.9581814179217227,-5.430222481165936,-3.209927198054563
22,R4,'25-R4,Stor Bane,Stor bane 1,-4.908630814831416,-1.6143458766616825,-5.899902684746927,-3.9069166611338524,-6.148777601630229,-3.6520967715483077,-5.899902684746927,-3.9069166611338524
23,R5,'25-R5,Stor Bane,Stor bane 1,-2.8224240960407654,-4.533917824247524,-3.4744931013477975,-2.1659500997490255,-4.188122702099273,-1.437258877541392,-3.4744931013477975,-2.1659500997490255
24,R6,'25-R6,Stor Bane,Stor bane 1,-3.2123799973199585,,-3.82685665999829,-2.593977274248216,-5.982828809369889,-0.36029304914032556,-3.82685665999829,-2.593977274248216
25,R7,'25-R7,Stor Bane,Stor bane 1,-3.2123799973199585,-3.1648676499228756,-3.8669965244101046,-2.5533058668881115,-4.534659729388357,-1.8717855168320474,-3.8669965244101046,-2.5533058668881115
26,R8,'25-R8,Stor Bane,Stor bane 1,-3.2008180364204164,,-3.8136601842196916,-2.5840712229603047,-4.116547840232698,-2.276342603881787,-3.8136601842196916,-2.5840712229603047
27,R9,'25-R9,Stor Bane,Stor bane 1,-3.2008180364204164,,-3.853910841065511,-2.5432889596896824,-4.0396378574803276,-2.35466582648145,-3.853910841065511,-2.5432889596896824
28,R10,'25-R10,Stor Bane,Stor bane 1,-3.2008180364204164,-3.9417902284617723,-4.056189246545527,-2.3378209054426113,-5.520226947607454,-0.8244693430610628,-4.056189246545527,-2.3378209054426113
29,R11,'25-R11,Stor Bane,Stor bane 1,-3.3003908786341185,-17.927874517650753,-4.127106687652549,-2.466546265995939,-9.662579414147832,3.5098671578562612,-4.127106687652549,-2.466546265995939
30,R12,'25-R12,Stor Bane,Stor bane 1,-3.552487479114863,-2.7477553546340405,-4.400750212774119,-2.6966980162509757,-5.872285513659192,-1.1755175165104381,-4.400750212774119,-2.6966980162509757
31,R13,'25-R13,Stor Bane,Stor bane 1,-3.446921145633186,-19.250542179597595,-4.269793045296099,-2.616976053664566,-11.418963694495076,5.2425826686588906,-4.269793045296099,-2.616976053664566
32,R14,'25-R14,Stor Bane,Stor bane 1,-3.617016386974592,-3.880801661986766,-4.464639183378449,-2.761873187666053,-5.498354370840142,-1.6982247420011198,-4.464639183378449,-2.761873187666053
33,R15,'25-R15,Stor Bane,Stor bane 1,-3.670041805547386,-4.405746374404263,-4.460264422052484,-2.873283146422334,-5.5819182949258135,-1.7194516328931653,-4.460264422052484,-2.873283146422334
34,R16,'25-R16,Stor Bane,Stor bane 1,-3.7946505753622795,-3.3681731860360387,-4.548509503718156,-3.034837803007673,-5.0107959878722514,-2.5629348706306843,-4.548509503718156,-3.034837803007673
35,R17,'25-R17,Stor Bane,Stor bane 1,-3.6317934339776925,-2.591537790545595,-4.266842733804621,-2.992531512059027,-4.978809499018777,-2.2656821306017427,-4.266842733804621,-2.992531512059027
36,R1,'26-R1,Stor Bane,Stor bane 1,-3.4032577616551096,11.064646902344144,-4.774181715742287,-2.0125972222410526,-9.488279264668698,3.090854259043052,-4.774181715742287,-2.0125972222410526
37,R2,'26-R2,Stor Bane,Stor bane 1,-2.7504152766393064,-8.287468630726046,-4.115873681017912,-1.3655117698682107,-6.131016512408449,0.7519350640063482,-4.115873681017912,-1.3655117698682107
