x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
27,R9,'25-R9,Lille Bane,Lille bane 1,-2.924015381009404,-4.519120878354688,-3.6325410352711196,-2.210280410157417,-5.633219568866455,-0.13703183798130514,-3.6325410352711196,-2.210280410157417
28,R10,'25-R10,Lille Bane,Lille bane 1,-3.031682888245102,,-4.167217980635662,-1.8826926929254695,-5.498067405228079,-0.5009287608362945,-4.167217980635662,-1.8826926929254695
29,R11,'25-R11,Lille Bane,Lille bane 1,-3.031682888245102,-2.5192887654218454,-4.225806296106138,-1.8226710155684889,-7.95950427800165,2.159972626467588,-4.225806296106138,-1.8226710155684889
30,R12,'25-R12,Lille Bane,Lille bane 1,-3.0028335631255287,-7.147124605968003,-4.220718919743172,-1.7694621355629492,-9.542992364827164,4.010187190012626,-4.220718919743172,-1.7694621355629492
31,R13,'25-R13,Lille Bane,Lille bane 1,-3.141497787955072,,-4.3932572899367255,-1.8733492551751163,-5.654577849561027,-0.5614767847317292,-4.3932572899367255,-1.8733492551751163
32,R14,'25-R14,Lille Bane,Lille bane 1,-3.141497787955072,-0.02546108389444024,-4.446426481759735,-1.8187483174571306,-4.685764910413159,-1.572210678259367,-4.446426481759735,-1.8187483174571306
33,R15,'25-R15,Lille Bane,Lille bane 1,-0.9321837590595461,-1.9571598777227583,-1.7440896126127536,-0.11356898476625465,-3.056784937742496,1.238980040489257,-1.7440896126127536,-0.11356898476625465
34,R16,'25-R16,Lille Bane,Lille bane 1,-1.080529329329949,-2.068802256119806,-1.9206255762312496,-0.23323726059347738,-2.287465965234614,0.14131528186651643,-1.9206255762312496,-0.23323726059347738
35,R17,'25-R17,Lille Bane,Lille bane 1,-1.5587936561452298,-6.8506479501576845,-2.2689017318155535,-0.8435259794055794,-4.016550113757789,0.9618962218860938,-2.2689017318155535,-0.8435259794055794
36,R1,'26-R1,Lille Bane,Lille bane 1,-2.003756578082405,-30.808554121954657,-4.184240722437849,0.22634895569408897,-11.797338442917582,8.877255575703359,-4.184240722437849,0.22634895569408897
37,R2,'26-R2,Lille Bane,Lille bane 1,-3.5492122564145245,9.961718353949212,-5.677749756655626,-1.3726407888089542,-8.96042153252491,2.1836284059870703,-5.677749756655626,-1.3726407888089542
