x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 2,0.0,-2.6465175877885327,-2.7380448929404277,2.8151242589423253,-3.8043904010679364,3.9548482689901965,-2.7380448929404277,2.8151242589423253
2,R2,'24-R2,Lille Bane,Lille bane 2,-1.3647568388543863,,-3.295130252301459,0.6041497066372914,-4.091817015852895,1.4398447634696332,-3.295130252301459,0.6041497066372914
3,R3,'24-R3,Lille Bane,Lille bane 2,-1.3647568388543863,,-3.33094881800603,0.6414263355310146,-3.96150453018963,1.3022033078037731,-3.33094881800603,0.6414263355310146
4,R4,'24-R4,Lille Bane,Lille bane 2,-1.3647568388543863,-4.196134554922359,-3.366107267782792,0.6780428520888782,-4.755021842805618,2.146185360046138,-3.366107267782792,0.6780428520888782
5,R5,'24-R5,Lille Bane,Lille bane 2,-2.3466336998335224,,-3.9973712063969824,-0.6675122380615739,-4.850071209910256,0.222670379420431,-3.9973712063969824,-0.6675122380615739
6,R6,'24-R6,Lille Bane,Lille bane 2,-2.3466336998335224,-4.977723425380109,-4.038464298389477,-0.6249756214098956,-6.782460862324314,2.3002756559602933,-4.038464298389477,-0.6249756214098956
7,R7,'24-R7,Lille Bane,Lille bane 2,-2.722858341053014,-1.0865464488025056,-4.3286155358916005,-1.090149971804033,-4.87177622992927,-0.5253970450771583,-4.3286155358916005,-1.090149971804033
8,R8,'24-R8,Lille Bane,Lille bane 2,-1.817736775196932,,-2.9644134415935053,-0.6575097462592105,-3.410469274706296,-0.19874059269888722,-2.9644134415935053,-0.6575097462592105
9,R9,'24-R9,Lille Bane,Lille bane 2,-1.817736775196932,9.953589598149758,-3.023889115499856,-0.5965827663928724,-7.410503208608333,4.112854546162259,-3.023889115499856,-0.5965827663928724
10,R10,'24-R10,Lille Bane,Lille bane 2,-1.3226689070646724,-1.8023306434205133,-2.8228568991456537,0.20067848176095193,-7.025092449702597,4.729500982371593,-2.8228568991456537,0.20067848176095193
11,R11,'24-R11,Lille Bane,Lille bane 2,-1.3545120894541296,,-2.851792368281647,0.1658447678097419,-6.539165808544611,4.117755520732302,-2.851792368281647,0.1658447678097419
12,R12,'24-R12,Lille Bane,Lille bane 2,-1.3545120894541296,2.033577381003493,-2.89800605751509,0.2135166335867522,-4.37100970312283,1.757137191350444,-2.89800605751509,0.2135166335867522
13,R13,'24-R13,Lille Bane,Lille bane 2,-0.49176243158003397,-1.6851933531164986,-1.8868917914244054,0.9232051126439655,-3.876112877608784,3.0117449512354177,-1.8868917914244054,0.9232051126439655
14,R14,'24-R14,Lille Bane,Lille bane 2,-0.6914712507892329,-1.0883197944450584,-2.0183895523865236,0.653416873625523,-3.013296812094135,1.6859379499212013,-2.0183895523865236,0.653416873625523
15,R15,'24-R15,Lille Bane,Lille bane 2,-0.819947671953436,1.36769867543991,-1.975004789922885,0.34871982103223953,-7.062830648283036,5.8422894565201,-1.975004789922885,0.34871982103223953
16,R16,'24-R16,Lille Bane,Lille bane 2,-0.7496692757996359,11.718866996982747,-1.9479860149085426,0.46329237419757696,-7.463097830522081,6.4508095464670845,-1.9479860149085426,0.46329237419757696
17,R17,'24-R17,Lille Bane,Lille bane 2,-0.3957345716756211,0.538592770260804,-1.6394994287479037,0.8637576455738039,-4.980578902900223,4.410336086744571,-1.6394994287479037,0.8637576455738039
18,R18,'24-R18,Lille Bane,Lille bane 2,-0.3295879162503623,0.9883619827569134,-1.5548661390176743,0.9109404937461818,-1.8220983996835138,1.1856118639272495,-1.5548661390176743,0.9109404937461818
19,R1,'25-R1,Lille Bane,Lille bane 1,0.5543439387070359,-2.336428667740653,-1.6736765864117653,2.8328501861432764,-3.3368055275036723,4.602130522602721,-1.6736765864117653,2.8328501861432764
20,R2,'25-R2,Lille Bane,Lille bane 1,-0.3866885366638706,-10.494309926011148,-2.245985166086628,1.5079722050366007,-6.194075307348568,5.780225003943151,-2.245985166086628,1.5079722050366007
