x_pos,race_local,group,race_display,series,x_prior,x_post,x_obs,x_proc_q25,x_proc_q75,x_total_q25,x_total_q75,x_q25,x_q75
1,R1,Stor Bane,'23-R1,Stor bane 2,-1.734723475976807e-18,,,-0.016566874004712732,0.016566874004712726,-0.022641344890753874,0.022641344890753867,-0.016566874004712732,0.016566874004712726
2,R2,Stor Bane,'23-R2,Stor bane 2,-1.3679383252830106e-15,0.03628686128284294,0.07821910917503457,-0.016443208138117997,0.016443208138115263,-0.024736363051701873,0.02473636305169914,-0.016443208138117997,0.016443208138115263
3,R3,Stor Bane,'23-R3,Stor bane 2,0.03628686128284294,,,0.02378077572677725,0.04879294683890863,0.017313232146173082,0.055260490419512795,0.02378077572677725,0.04879294683890863
4,R4,Stor Bane,'23-R4,Stor bane 2,0.0351649927454007,0.03756811140728721,0.048825724260055554,0.022654237108294124,0.04767574838250727,0.009501052287649164,0.06082893320315223,0.022654237108294124,0.04767574838250727
5,R5,Stor Bane,'23-R5,Stor bane 2,0.03756811140728721,0.027318502106576888,0.02701648283017554,0.026441701701303385,0.048694521113271036,0.026271079441527026,0.0488651433730474,0.026441701701303385,0.048694521113271036
6,R6,Stor Bane,'23-R6,Stor bane 2,0.027318502106576888,0.027287019240183112,0.028318900182083113,0.02426164701710122,0.030375357196052555,-0.021874812927288573,0.07651181714044235,0.02426164701710122,0.030375357196052555
7,R8,Stor Bane,'23-R8,Stor bane 2,0.027287019240183112,0.027503485562675584,0.028072575547130767,0.02279108089298508,0.031782957587381144,0.018191569403866462,0.036382469076499765,0.02279108089298508,0.031782957587381144
8,R9,Stor Bane,'23-R9,Stor bane 2,0.027503485562675584,0.027216180502395385,0.0216915137112962,0.022985543104535537,0.03202142802081563,0.0027624416128097413,0.052244529512541424,0.022985543104535537,0.03202142802081563
9,R10,Stor Bane,'23-R10,Stor bane 2,0.027216180502395382,0.013516982090803905,0.012597087799156803,0.019923172048689194,0.03450918895610157,0.019677411966102478,0.03475494903868828,0.019923172048689194,0.03450918895610157
10,R11,Stor Bane,'23-R11,Stor bane 2,0.013516982090803906,0.013339646487495752,-0.013987460958226863,0.010511015934723745,0.016522948246884068,-0.026790497855112897,0.05382446203672071,0.010511015934723745,0.016522948246884068
11,R12,Stor Bane,'23-R12,Stor bane 2,0.013339646487495754,0.013792268407384048,0.027698086534482698,0.009564507751709389,0.01711478522328212,-0.008425988934505671,0.03510528190949718,0.009564507751709389,0.01711478522328212
12,R13,Stor Bane,'23-R13,Stor bane 2,0.013792268407384048,,,0.009423596051984881,0.018160940762783215,0.005361279387422466,0.02222325742734563,0.009423596051984881,0.018160940762783215
13,R14,Stor Bane,'23-R14,Stor bane 2,0.01376469252434304,0.013441642385749821,-0.07475164489059943,0.00884678992335211,0.01868259512533397,-0.07581069485513177,0.10334007990381784,0.00884678992335211,0.01868259512533397
14,R15,Stor Bane,'23-R15,Stor bane 2,0.01344164238574982,0.012730277085560925,0.000748049871775425,0.00802179138044816,0.01886149339105148,-0.011650759836340502,0.03853404460784014,0.00802179138044816,0.01886149339105148
15,R16,Stor Bane,'23-R16,Stor bane 2,0.012730277085560925,0.009291481241672237,-0.015529218472764374,0.006963784435491137,0.018496769735630712,-0.004230530107270893,0.029691084278392742,0.006963784435491137,0.018496769735630712
16,R17,Stor Bane,'23-R17,Stor bane 2,0.009291481241672237,0.007502822633260978,-0.0029376857692284732,0.003684913497106506,0.014898048986237967,-0.005141644924949071,0.023724607408293547,0.003684913497106506,0.014898048986237967
17,R1,Stor Bane,'24-R1,Stor bane 2,0.007502822633260978,0.0019451458646267956,-0.02367426206133126,-0.006796599492535483,0.02180224475905744,-0.026444681260745652,0.04145032652726761,-0.006796599492535483,0.02180224475905744
18,R2,Stor Bane,'24-R2,Stor bane 2,0.0019451458646267954,0.00562623831012581,0.005743602328121099,-0.010915366880864374,0.014805658610117966,-0.011066474218552946,0.014956765947806538,-0.010915366880864374,0.014805658610117966
19,R3,Stor Bane,'24-R3,Stor bane 2,0.005626238310125811,0.0057748595100540765,0.015058958209919251,0.002551621465690642,0.008700855154560979,-0.017382664437075264,0.028635141057326882,0.002551621465690642,0.008700855154560979
20,R4,Stor Bane,'24-R4,Stor bane 2,0.005774859510054077,0.006359424368190239,0.012154664600021127,0.0019492682213678482,0.009600450798740306,-0.006547706664564548,0.0180974256846727,0.0019492682213678482,0.009600450798740306
21,R5,Stor Bane,'24-R5,Stor bane 2,0.00635942436819024,0.005070954876388544,-0.005882384951933069,0.0020464547736338424,0.010672393962746638,-0.007129669638459756,0.019848518374840238,0.0020464547736338424,0.010672393962746638
22,R6,Stor Bane,'24-R6,Stor bane 2,0.005070954876388544,0.007641361873911404,0.024974029803018116,0.00037156854492325937,0.00977034120785383,-0.008210047967020979,0.018351957719798067,0.00037156854492325937,0.00977034120785383
23,R7,Stor Bane,'24-R7,Stor bane 2,0.007641361873911404,,,0.002672616074092051,0.012610107673730758,-0.0048448327774636216,0.02012755652528643,0.002672616074092051,0.012610107673730758
24,R8,Stor Bane,'24-R8,Stor bane 2,0.007491436962106346,0.00930138071129384,0.016449280662546185,0.0020209385604733525,0.012961935363739338,-0.00490379592199099,0.019886669846203683,0.0020209385604733525,0.012961935363739338
25,R9,Stor Bane,'24-R9,Stor bane 2,0.00930138071129384,0.00851895327368656,-0.03421884301683463,0.003873366268216976,0.014729395154370703,-0.03160902345229473,0.05021178487488241,0.003873366268216976,0.014729395154370703
26,R10,Stor Bane,'24-R10,Stor bane 2,0.00851895327368656,0.004482321326698496,-0.015617982082794088,0.0006141264064983588,0.016423780140874762,-0.010989043665527916,0.02802695021290104,0.0006141264064983588,0.016423780140874762
27,R11,Stor Bane,'24-R11,Stor bane 2,0.004482321326698496,0.00624113416213346,0.09848646350956129,-0.0030311513275393326,0.011995793980936326,-0.05170962449928021,0.06067426715267721,-0.0030311513275393326,0.011995793980936326
28,R12,Stor Bane,'24-R12,Stor bane 2,0.006241134162133458,0.006454219183174066,0.008626624007956333,-0.0015549843101271433,0.01403725263439406,-0.017566540933794398,0.030048809258061315,-0.0015549843101271433,0.01403725263439406
29,R13,Stor Bane,'24-R13,Stor bane 2,0.006454219183174067,0.009571448027256874,0.022218288549054995,-0.0012639332757255648,0.0141723716420737,-0.011411616334865062,0.024320054701213196,-0.0012639332757255648,0.0141723716420737
30,R14,Stor Bane,'24-R14,Stor bane 2,0.009571448027256874,0.00918079063051335,-0.0006616690351272936,0.0022402446837137633,0.016902651370799986,-0.027569840232688894,0.04671273628720264,0.0022402446837137633,0.016902651370799986
31,R15,Stor Bane,'24-R15,Stor bane 2,0.009180790630513351,0.008092961866792432,-0.011401894281165233,0.0016325960683341943,0.01672898519269251,-0.023700886864315623,0.042062468125342325,0.0016325960683341943,0.01672898519269251
32,R16,Stor Bane,'24-R16,Stor bane 2,0.008092961866792432,0.006526739525289007,-0.09259936523844425,0.0003925286991859336,0.01579339503439893,-0.0545239455324202,0.07070986926600506,0.0003925286991859336,0.01579339503439893
33,R17,Stor Bane,'24-R17,Stor bane 2,0.006526739525289008,0.004753048274570946,-0.010533621679822,-0.0014567974988129928,0.014510276549391007,-0.018281782936402213,0.03133526198698023,-0.0014567974988129928,0.014510276549391007
34,R18,Stor Bane,'24-R18,Stor bane 2,0.004753048274570945,0.01321692116684239,0.037051341819068925,-0.0029421007256550053,0.012448197274796895,-0.010482281121595542,0.019988377670737432,-0.0029421007256550053,0.012448197274796895
35,R1,Stor Bane,'25-R1,Stor bane 2,0.013095304678664847,0.033289061615060844,0.040144200764587384,-0.0016115031556606773,0.02780211251299037,-0.003939465984322306,0.030130075341651998,-0.0016115031556606773,0.02780211251299037
36,R2,Stor Bane,'25-R2,Stor bane 2,0.033289061615060844,0.03276116494193,0.018679338986467342,0.025556129259064607,0.04102199397105708,-0.014466907846731464,0.08104503107685315,0.025556129259064607,0.04102199397105708
37,R3,Stor Bane,'25-R3,Stor bane 2,0.03276116494193,0.027921961450846505,0.0021036003538828646,0.024784658137255368,0.040737671746604635,0.01250079390796216,0.05302153597589784,0.024784658137255368,0.040737671746604635
38,R4,Stor Bane,'25-R4,Stor bane 2,0.027921961450846505,0.023349061316491233,0.00012312578170485186,0.02022940438370195,0.03561451851799106,0.008851018815202005,0.046992904086491004,0.02022940438370195,0.03561451851799106
39,R5,Stor Bane,'25-R5,Stor bane 2,0.023349061316491237,0.01693069210981043,-0.001894534464500986,0.015933905469596988,0.030764217163385486,0.008585799005289404,0.03811232362769307,0.015933905469596988,0.030764217163385486
40,R6,Stor Bane,'25-R6,Stor bane 2,0.01693069210981043,0.018368551843742056,0.04725311000384976,0.01010620187550129,0.023755182344119566,-0.013205003263844672,0.04706638748346553,0.01010620187550129,0.023755182344119566
41,R7,Stor Bane,'25-R7,Stor bane 2,0.018368551843742056,,,0.011326973805793474,0.025410129881690637,-0.0005887719686084314,0.03732587565609254,0.011326973805793474,0.025410129881690637
42,R8,Stor Bane,'25-R8,Stor bane 2,0.01832629550993245,0.020668930358700377,0.026878824186592126,0.010914439984064694,0.025738151035800204,0.004172365318629443,0.03248022570123546,0.010914439984064694,0.025738151035800204
43,R9,Stor Bane,'25-R9,Stor bane 2,0.020668930358700377,,,0.013934723630130031,0.027403137087270723,0.011734395811191388,0.029603464906209367,0.013934723630130031,0.027403137087270723
44,R10,Stor Bane,'25-R10,Stor bane 2,0.02062479369738977,0.01151524903420198,-0.04665161810413078,0.011748210461818044,0.029501376932961496,-0.0035617579739905744,0.044811345368770114,0.011748210461818044,0.029501376932961496
45,R11,Stor Bane,'25-R11,Stor bane 2,0.01151524903420198,0.010888620995727818,-0.026227680001430165,0.0029897115463660556,0.020040786522037904,-0.054154493018810576,0.07718499108721454,0.0029897115463660556,0.020040786522037904
46,R12,Stor Bane,'25-R12,Stor bane 2,0.010888620995727818,0.011398762774012333,0.014209793880911006,0.0021219955966098256,0.01965524639484581,-0.01092830327915122,0.03270554527060686,0.0021219955966098256,0.01965524639484581
47,R13,Stor Bane,'25-R13,Stor bane 2,0.011398762774012333,,,0.0030408934550915957,0.01975663209293307,-0.07387537784592246,0.09667290339394713,0.0030408934550915957,0.01975663209293307
48,R14,Stor Bane,'25-R14,Stor bane 2,0.011410549282056795,0.015730533460948166,0.03739933271806787,0.0027362327845904446,0.020084865779523148,-0.010014711501380983,0.032835810065494575,0.0027362327845904446,0.020084865779523148
49,R15,Stor Bane,'25-R15,Stor bane 2,0.015730533460948166,0.019340116112564778,0.037812547764845945,0.007464500488297518,0.023996566433598814,-0.00482069021106632,0.03628175713296265,0.007464500488297518,0.023996566433598814
50,R16,Stor Bane,'25-R16,Stor bane 2,0.019340116112564778,,,0.011422795797398504,0.02725743642773105,0.004524164634687695,0.03415606759044186,0.011422795797398504,0.02725743642773105
51,R17,Stor Bane,'25-R17,Stor bane 2,0.01937910077468178,0.027139623107036537,0.04352754279788588,0.011135521242080434,0.027622680307283126,0.00477213868475973,0.03398606286460383,0.011135521242080434,0.027622680307283126
52,R1,Stor Bane,'26-R1,Stor bane 2,0.027139623107036537,0.027269927077571164,0.0285600441316468,0.012275165743464664,0.04200408047060841,-0.036978753023301475,0.09125799923737454,0.012275165743464664,0.04200408047060841
53,R2,Stor Bane,'26-R2,Stor bane 2,0.027269927077571164,0.025858645227539938,0.0209947164352813,0.0128583768390526,0.04168147731608973,-0.0074045723055508675,0.061944426460693196,0.0128583768390526,0.04168147731608973
54,R3,Stor Bane,'26-R3,Stor bane 2,0.025858645227539938,0.03146001048488026,0.0850307267695915,0.012562386186502374,0.0391549042685775,-0.016688769077956543,0.06840605953303641,0.012562386186502374,0.0391549042685775
