x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'23-R1,Lille Bane,Lille bane 1,0.0,-0.6504225424171728,-1.0546793020326128,-2.186992526583653,2.235891302266757,-2.816662809212467,2.8982980937183545,-2.186992526583653,2.235891302266757
2,R2,'23-R2,Lille Bane,Lille bane 1,-0.6501014551718698,-1.6420086663312516,-1.790248537378536,-2.0502561634879624,0.7700679375163721,-2.1555577643822765,0.8785181390157826,-2.0502561634879624,0.7700679375163721
3,R3,'23-R3,Lille Bane,Lille bane 1,-1.6438032912778788,,,-2.2732467677991863,-1.0103056629810148,-3.8059139375809847,0.566904130962409,-2.2732467677991863,-1.0103056629810148
4,R4,'23-R4,Lille Bane,Lille bane 1,-1.670013060363884,-1.6769250145423076,-0.8516806510613817,-2.3733779180593717,-0.9615807107026697,-4.66920388038835,1.4235349447577539,-2.3733779180593717,-0.9615807107026697
5,R5,'23-R5,Lille Bane,Lille bane 1,-1.6785111346481085,,,-2.3904653535024356,-0.961363992668196,-3.233392121490508,-0.09864575560423194,-2.3904653535024356,-0.961363992668196
6,R6,'23-R6,Lille Bane,Lille bane 1,-1.6791030234314719,,,-2.5381944623671604,-0.8124389964816237,-5.462641347674024,2.255858637099317,-2.5381944623671604,-0.8124389964816237
7,R8,'23-R8,Lille Bane,Lille bane 1,-1.6790356457016764,-2.3717367437309234,-7.311982401751294,-2.5954788323568123,-0.7539699833719049,-4.380814366738761,1.099083489752295,-2.5954788323568123,-0.7539699833719049
8,R9,'23-R9,Lille Bane,Lille bane 1,-2.398862942020119,,,-3.3691306901824203,-1.4188527636194603,-5.878949045554959,1.2098978752498768,-3.3691306901824203,-1.4188527636194603
9,R10,'23-R10,Lille Bane,Lille bane 1,-2.376360360043983,,,-3.5715929397364787,-1.1663128418586521,-5.234578264294109,0.5680641946757659,-3.5715929397364787,-1.1663128418586521
10,R11,'23-R11,Lille Bane,Lille bane 1,-2.36897432960943,,,-3.569959869821948,-1.1530311448096797,-4.818655445612075,0.1437541997092895,-3.569959869821948,-1.1530311448096797
11,R12,'23-R12,Lille Bane,Lille bane 1,-2.286181708517321,-3.5545476564171286,-3.554578853211332,-3.4488822798216856,-1.1094795114375944,-3.448900626856388,-1.1094607198565254,-3.4488822798216856,-1.1094795114375944
12,R13,'23-R13,Lille Bane,Lille bane 1,-3.5939390949550565,,,-3.965036670525657,-3.2214075269527354,-4.868542463419912,-2.3022581604676406,-3.965036670525657,-3.2214075269527354
13,R14,'23-R14,Lille Bane,Lille bane 1,-3.867518659463054,,,-5.850351220503214,-1.8429267820994744,-13.273034310218934,6.558022584867107,-5.850351220503214,-1.8429267820994744
14,R15,'23-R15,Lille Bane,Lille bane 1,-3.6799645725236085,-2.7813319252769086,13.429519705655736,-4.619800323309054,-2.730868081653237,-7.5975375378267485,0.4037011302404636,-4.619800323309054,-2.730868081653237
15,R16,'23-R16,Lille Bane,Lille bane 1,-3.1363968954076227,,,-3.7554676137501297,-2.513344147698815,-4.519263432439136,-1.733502026714806,-3.7554676137501297,-2.513344147698815
16,R17,'23-R17,Lille Bane,Lille bane 1,-3.0439925148172953,,,-3.7593157091368123,-2.3233525745072314,-5.070820795195397,-0.9738895225692157,-3.7593157091368123,-2.3233525745072314
17,R1,'24-R1,Lille Bane,Lille bane 1,-3.091453467043581,,,-4.322256457245565,-1.8448173693225711,-4.688844103061096,-1.4672909718452254,-4.322256457245565,-1.8448173693225711
18,R2,'24-R2,Lille Bane,Lille bane 1,-3.1830505752556304,,,-4.553502856788539,-1.7929208879281289,-5.846347801342178,-0.44441742805669815,-4.553502856788539,-1.7929208879281289
19,R3,'24-R3,Lille Bane,Lille bane 1,-3.102988944442109,,,-4.626964180404947,-1.554661956436687,-6.557459462518089,0.479189644193756,-4.626964180404947,-1.554661956436687
20,R4,'24-R4,Lille Bane,Lille bane 1,-3.5750017888484975,,,-4.970763606867756,-2.1587394267168936,-6.033039838563658,-1.0526650639025248,-4.970763606867756,-2.1587394267168936
21,R5,'24-R5,Lille Bane,Lille bane 1,-3.5998102669266174,,,-5.038718254603703,-2.139099117382448,-6.17113159727557,-0.9580234871220727,-5.038718254603703,-2.139099117382448
22,R6,'24-R6,Lille Bane,Lille bane 1,-3.552126878458106,-5.54298670558514,-13.781583721877787,-5.230661110330859,-1.843862807793828,-7.423234311710559,0.48085132926318774,-5.230661110330859,-1.843862807793828
23,R7,'24-R7,Lille Bane,Lille bane 1,-5.384156704868803,-5.831914738650134,-6.305667610842825,-6.701112719050051,-4.048611260589996,-7.287966968686865,-3.4412523407261864,-6.701112719050051,-4.048611260589996
24,R8,'24-R8,Lille Bane,Lille bane 1,-5.871416907298455,-5.8420788431289505,-5.886111667847049,-6.971297830622303,-4.758532061343401,-7.934524036738666,-3.7620773440059985,-6.971297830622303,-4.758532061343401
25,R9,'24-R9,Lille Bane,Lille bane 1,-6.17540670208877,,,-7.805608343742366,-4.516379474141818,-11.225576778484847,-0.8379442178683361,-7.805608343742366,-4.516379474141818
26,R10,'24-R10,Lille Bane,Lille bane 1,-6.212601088207947,,,-8.183117291475172,-4.199794905224619,-11.821555170096776,-0.24686632195316527,-8.183117291475172,-4.199794905224619
