x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 1,-6.03641882829673,,,-6.77769126375285,-5.289252043826764,-7.36521495793686,-4.688561833417415,-6.77769126375285,-5.289252043826764
2,R2,'24-R2,Lille Bane,Lille bane 1,-7.454232714883102,,,-8.566226177680514,-6.32871548062125,-10.085230353337927,-4.7462494087703755,-8.566226177680514,-6.32871548062125
3,R3,'24-R3,Lille Bane,Lille bane 1,-7.116042504192888,,,-8.113616180777806,-6.10763856964317,-9.366673264975356,-4.809523484600408,-8.113616180777806,-6.10763856964317
4,R4,'24-R4,Lille Bane,Lille bane 1,-7.331630311272674,,,-8.396935187111332,-6.253936390582682,-9.794300938603051,-4.801727273109934,-8.396935187111332,-6.253936390582682
5,R5,'24-R5,Lille Bane,Lille bane 1,-6.844571197443027,,,-7.7536463326230765,-5.926537251767527,-8.766313976755757,-4.8823489037007395,-7.7536463326230765,-5.926537251767527
6,R6,'24-R6,Lille Bane,Lille bane 1,-8.567059065280292,,,-10.08346736315493,-7.025077115281519,-12.38626915287806,-4.581364049439252,-10.08346736315493,-7.025077115281519
7,R7,'24-R7,Lille Bane,Lille bane 1,-6.519999334519177,,,-7.349917326157451,-5.68264730879301,-8.114171722511943,-4.898168866381958,-7.349917326157451,-5.68264730879301
8,R8,'24-R8,Lille Bane,Lille bane 1,-6.994896622855307,,,-7.971364592460251,-6.008067859662125,-9.115367959332488,-4.824951590024162,-7.971364592460251,-6.008067859662125
9,R9,'24-R9,Lille Bane,Lille bane 1,-9.454754785739382,-9.351760863238912,-8.680564439211015,-11.332801272655846,-7.536929681051707,-14.290978105880148,-4.345642387116689,-11.332801272655846,-7.536929681051707
10,R10,'24-R10,Lille Bane,Lille bane 1,-10.08253283174838,-10.275770353834313,-11.545946671981767,-12.127156966474917,-7.990334410040911,-15.677043618439567,-4.116847310613836,-12.127156966474917,-7.990334410040911
11,R11,'24-R11,Lille Bane,Lille bane 1,-9.841521388740304,-10.269333358576516,-13.415111108871368,-11.633865982656022,-8.012822379424788,-14.941236915207822,-4.4360513755190905,-11.633865982656022,-8.012822379424788
12,R12,'24-R12,Lille Bane,Lille bane 1,-8.01285222534257,-7.20652698140587,-2.3678934651939376,-9.112599394195165,-6.899797999325418,-10.888369883817116,-5.044545311487791,-9.112599394195165,-6.899797999325418
13,R13,'24-R13,Lille Bane,Lille bane 1,-7.900651039842499,,,-9.17942187571813,-6.603874869884441,-11.618327666904072,-4.026594485375723,-9.17942187571813,-6.603874869884441
14,R14,'24-R14,Lille Bane,Lille bane 1,-7.245984984534748,-6.081432075892678,1.6939539461831243,-8.33156434215917,-6.147549701822874,-10.182244316728495,-4.213735513194139,-8.33156434215917,-6.147549701822874
15,R15,'24-R15,Lille Bane,Lille bane 1,-6.390304901342003,-6.932544347342984,-11.011981302278851,-7.5829443571228,-5.182274467547565,-9.895696172770164,-2.748540921354159,-7.5829443571228,-5.182274467547565
16,R16,'24-R16,Lille Bane,Lille bane 1,-8.96723030159805,-9.93252002039644,-19.84687858117412,-10.859892755226019,-7.034381995898631,-15.348923858322316,-2.104432256801203,-10.859892755226019,-7.034381995898631
17,R17,'24-R17,Lille Bane,Lille bane 1,-8.065948537844658,-8.173842132926069,-9.154507308336568,-9.33676881547737,-6.777315259760231,-12.187203405178426,-3.751273777965014,-9.33676881547737,-6.777315259760231
18,R18,'24-R18,Lille Bane,Lille bane 1,-5.7785510613975966,,,-6.505950287142859,-5.045492548935792,-7.111524899210941,-4.426448701446639,-6.505950287142859,-5.045492548935792
19,R1,'25-R1,Lille Bane,Lille bane 1,-7.541781857269947,-7.943223830792634,-10.788006010157181,-8.625602556239864,-6.445105617356628,-10.72751933179459,-4.24235959230791,-8.625602556239864,-6.445105617356628
20,R2,'25-R2,Lille Bane,Lille bane 1,-10.107040340158512,-11.117255464466469,-22.439967192374432,-11.643150674123037,-8.544224267180933,-15.556343860346612,-4.306083300776198,-11.643150674123037,-8.544224267180933
21,R3,'25-R3,Lille Bane,Lille bane 1,-8.939851256514409,,,-10.021528513996126,-7.845170603108864,-12.37338965207526,-5.37177398210178,-10.021528513996126,-7.845170603108864
22,R4,'25-R4,Lille Bane,Lille bane 1,-6.735604602265555,-5.778480875795378,-3.5452172823803862,-7.527523016707194,-5.9369043345028905,-8.20130858936119,-5.24649844957501,-7.527523016707194,-5.9369043345028905
23,R5,'25-R5,Lille Bane,Lille bane 1,-5.244996304562932,-5.753607224167235,-6.28174228718702,-5.915692553498819,-4.569518881480739,-6.198643483205368,-4.281653712388078,-5.915692553498819,-4.569518881480739
24,R6,'25-R6,Lille Bane,Lille bane 1,-6.657883071028225,-6.840547374316142,-8.100328913892984,-7.269482625644286,-6.042249741708883,-8.360944526694547,-4.923171154684436,-7.269482625644286,-6.042249741708883
25,R7,'25-R7,Lille Bane,Lille bane 1,-6.878501335153042,-6.779275295880849,-6.034231391551426,-7.480613291312421,-6.272470861797997,-8.609296544912393,-5.114927604768793,-7.480613291312421,-6.272470861797997
26,R8,'25-R8,Lille Bane,Lille bane 1,-6.5815880202155785,,,-7.146477442237032,-6.013262002033626,-8.11965733293708,-5.017771554816308,-7.146477442237032,-6.013262002033626
27,R9,'25-R9,Lille Bane,Lille bane 1,-7.653369555113699,,,-8.388140885931428,-6.912705003551278,-10.240419666182433,-4.991755500538442,-8.388140885931428,-6.912705003551278
28,R10,'25-R10,Lille Bane,Lille bane 1,-7.556810562598349,-7.5622415915945655,-7.599690344670229,-8.310282622483866,-6.797146749032413,-10.063114875797652,-4.980662143705505,-8.310282622483866,-6.797146749032413
29,R11,'25-R11,Lille Bane,Lille bane 1,-9.81369865403292,-9.974361906091334,-12.552624885886331,-10.948352372120429,-8.664587718204197,-14.451630654967662,-4.924325118794471,-10.948352372120429,-8.664587718204197
30,R12,'25-R12,Lille Bane,Lille bane 1,-11.951736555454119,-11.971216940057017,-12.33966740910455,-13.420057254115193,-10.458514411888597,-18.320073812967564,-5.086879267638866,-13.420057254115193,-10.458514411888597
31,R13,'25-R13,Lille Bane,Lille bane 1,-7.821708121007099,,,-8.575102569226855,-7.062105263365403,-10.458981654441256,-5.106758324574557,-8.575102569226855,-7.062105263365403
32,R14,'25-R14,Lille Bane,Lille bane 1,-6.313857581429128,,,-6.904079760696558,-5.719893431299772,-7.565816514815937,-5.04494170514751,-6.904079760696558,-5.719893431299772
33,R15,'25-R15,Lille Bane,Lille bane 1,-7.539956859823094,-7.268189330419316,-4.549255030178245,-8.265639612423904,-6.808533450665699,-9.912523622076408,-5.104905573996987,-8.265639612423904,-6.808533450665699
34,R16,'25-R16,Lille Bane,Lille bane 1,-6.346043323241835,-6.292044891004645,-6.021148936946696,-6.957230573638706,-5.730841254097074,-7.824940493958077,-4.843418076262074,-6.957230573638706,-5.730841254097074
35,R17,'25-R17,Lille Bane,Lille bane 1,-7.399160757959333,-7.527571889021278,-9.028874101903185,-8.115932787319114,-6.676797311527394,-9.959990704065302,-4.765498189287554,-8.115932787319114,-6.676797311527394
