x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'26-R1,Lille Bane,Lille bane 2,0.0,,-2.7380448929404277,2.8151242589423253,-10.106108076369068,11.24226336195866,-2.7380448929404277,2.8151242589423253
2,R2,'26-R2,Lille Bane,Lille bane 2,0.0,-4.957330210601674,-2.7380448929404277,2.8151242589423253,-5.828638835190536,6.189396397265434,-2.7380448929404277,2.8151242589423253
3,R3,'26-R3,Lille Bane,Lille bane 2,-1.0807113208530783,10.486300758920809,-3.5149378534218623,1.41492843651998,-6.8901689502722245,5.091219288782223,-3.5149378534218623,1.41492843651998
