x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 3,0.20612731636553416,,,-2.211933481872741,2.683980870838454,-2.5395710507569835,3.0291787138871262,-2.211933481872741,2.683980870838454
2,R2,'24-R2,Lille Bane,Lille bane 3,-0.8426008908943738,,,-3.0999139547509102,1.4672968761984206,-4.021212217437952,2.441279216373138,-3.0999139547509102,1.4672968761984206
3,R3,'24-R3,Lille Bane,Lille bane 3,-1.2614825411404018,5.279553887200694,19.386054139794307,-3.523199927010323,1.0532565611387934,-5.115086764751187,2.748629867026686,-3.523199927010323,1.0532565611387934
4,R4,'24-R4,Lille Bane,Lille bane 3,5.279553887200694,,,3.2816872367519956,7.316066993374193,2.1735984430047095,8.479926669812276,3.2816872367519956,7.316066993374193
5,R5,'24-R5,Lille Bane,Lille bane 3,5.177048181375521,7.91744377193262,11.697019671081943,3.1485960688485637,7.245390492408621,2.1089140618136604,8.337372557411204,3.1485960688485637,7.245390492408621
6,R6,'24-R6,Lille Bane,Lille bane 3,7.91744377193262,,,6.3003573280078,9.55913002561215,3.6355199618607337,12.376284449136609,6.3003573280078,9.55913002561215
7,R7,'24-R7,Lille Bane,Lille bane 3,7.928080350943767,,,6.267591509592685,9.614515232410014,5.685369012807251,10.21838346259809,6.267591509592685,9.614515232410014
8,R8,'24-R8,Lille Bane,Lille bane 3,8.044589525910318,,,6.3412778797577785,9.775183809828402,5.619700847995657,10.525150441608933,6.3412778797577785,9.775183809828402
9,R9,'24-R9,Lille Bane,Lille bane 3,8.284486065611606,,,6.5378822551426685,10.059724055831175,2.410938663978257,14.494897473466285,6.5378822551426685,10.059724055831175
10,R10,'24-R10,Lille Bane,Lille bane 3,8.346222736621778,,,6.361921203962506,10.367543651104395,2.092404632725975,14.983127525734874,6.361921203962506,10.367543651104395
11,R11,'24-R11,Lille Bane,Lille bane 3,8.466044216037027,,,6.4554857197064885,10.514574879229954,2.697568380344517,14.558532723029893,6.4554857197064885,10.514574879229954
12,R12,'24-R12,Lille Bane,Lille bane 3,8.583821556227322,9.0613719960859,10.431322634305618,6.53964650857608,10.667218168454529,4.925145506630346,12.37007341590548,6.53964650857608,10.667218168454529
13,R13,'24-R13,Lille Bane,Lille bane 3,9.0613719960859,11.936423842349475,28.905313318012983,7.311267316363845,10.840018565831077,4.650090303708332,13.658601030821549,7.311267316363845,10.840018565831077
14,R14,'24-R14,Lille Bane,Lille bane 3,11.936423842349475,,,10.23666356593993,13.662393048744747,8.9872474568214,14.965404439433595,10.23666356593993,13.662393048744747
15,R15,'24-R15,Lille Bane,Lille bane 3,11.701816838928147,,,9.965947390772145,13.465087885602012,4.107208807636176,19.85045058860755,9.965947390772145,13.465087885602012
16,R16,'24-R16,Lille Bane,Lille bane 3,11.759320770623226,12.211257530105769,21.024722579660924,9.978712269974865,13.568758183405038,3.568701209146252,20.597686688070983,9.978712269974865,13.568758183405038
17,R17,'24-R17,Lille Bane,Lille bane 3,12.211257530105769,,,10.419322801497755,14.032272586233653,7.129952030150055,17.533575604925833,10.419322801497755,14.032272586233653
18,R18,'24-R18,Lille Bane,Lille bane 3,12.182001078366,,,10.374156221702101,14.019457060837315,10.114033705282989,14.288805363623025,10.374156221702101,14.019457060837315
19,R1,'25-R1,Lille Bane,Lille bane 2,12.200779737567991,13.801868115939042,15.917748974841528,9.335615335875191,15.141026417103287,7.645225893965213,16.94912495347378,9.335615335875191,15.141026417103287
20,R2,'25-R2,Lille Bane,Lille bane 2,13.801868115939042,13.967509023008384,15.007807148213814,11.507872561530252,16.14305689072555,7.181867871473546,20.83074725108851,11.507872561530252,16.14305689072555
21,R3,'25-R3,Lille Bane,Lille bane 2,13.967509023008384,11.815444320302927,6.554092618102825,11.768602286594664,16.209676485033107,9.903755602817466,18.181522020495233,11.768602286594664,16.209676485033107
22,R4,'25-R4,Lille Bane,Lille bane 2,11.815444320302927,10.089896292863765,9.719572849200041,9.949692763678497,13.71285607336401,9.745894747332361,13.924020732909238,9.949692763678497,13.71285607336401
23,R5,'25-R5,Lille Bane,Lille bane 2,10.089896292863765,10.542339524753096,11.00501314616713,9.194483323289738,10.992651798083175,8.80181161436624,11.393230369458252,9.194483323289738,10.992651798083175
24,R6,'25-R6,Lille Bane,Lille bane 2,10.542339524753096,10.103406623946443,6.959061830267066,9.781034421678548,11.30892409584343,8.363553421206937,12.76493287469469,9.781034421678548,11.30892409584343
25,R7,'25-R7,Lille Bane,Lille bane 2,10.103406623946443,10.740548028072915,14.474562207393893,9.290091901151198,10.922773870138869,7.994823712211896,12.25315930422013,9.290091901151198,10.922773870138869
26,R8,'25-R8,Lille Bane,Lille bane 2,10.740548028072915,,,9.887024657620746,11.6007009541635,8.883057355007429,12.629726565938881,9.887024657620746,11.6007009541635
