x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
20,R2,'25-R2,Stor Bane,Stor bane 2,2.208543857529932,16.904177684936283,1.0221671759317097,3.4088530221661584,-2.539748906172057,7.18817487366592,1.0221671759317097,3.4088530221661584
21,R3,'25-R3,Stor Bane,Stor bane 2,3.038981033356758,3.671714001080195,1.8548850986924492,4.236842465681079,0.5520764200518169,5.587393024488896,1.8548850986924492,4.236842465681079
22,R4,'25-R4,Stor Bane,Stor bane 2,3.1802573798315636,3.542026304150636,2.107720171166849,4.26406049534489,1.837050512437166,4.541180831509739,2.107720171166849,4.26406049534489
23,R5,'25-R5,Stor Bane,Stor bane 2,3.4101594195059537,7.493216868083508,2.7169008388883586,4.108096952230533,1.9571684266182388,4.883856978278089,2.7169008388883586,4.108096952230533
24,R6,'25-R6,Stor Bane,Stor bane 2,4.31901962756156,1.2515896605950205,3.6571316976171886,4.985133949116705,1.3330784963756948,7.392946286979685,3.6571316976171886,4.985133949116705
25,R7,'25-R7,Stor Bane,Stor bane 2,4.169562849229802,3.868967799360501,3.4804024359682106,4.863312943861264,2.753907076043105,5.604722321352984,3.4804024359682106,4.863312943861264
26,R8,'25-R8,Stor Bane,Stor bane 2,4.098746708114742,2.9562919205423643,3.449162127987715,4.752410201188573,3.12024573438463,5.0865326108010755,3.449162127987715,4.752410201188573
27,R9,'25-R9,Stor Bane,Stor bane 2,3.595305805854987,4.937761573168498,3.0538482790518184,4.139608216747681,2.81354053977656,4.383015395298218,3.0538482790518184,4.139608216747681
28,R10,'25-R10,Stor Bane,Stor bane 2,4.235634722485537,,3.5214429969239847,4.954753638067766,1.8050647972375655,6.7242338840321825,3.5214429969239847,4.954753638067766
29,R11,'25-R11,Stor Bane,Stor bane 2,4.235634722485537,19.672461530796447,3.4812414154110183,4.99552766653748,-2.607361389611784,11.559433043644107,3.4812414154110183,4.99552766653748
30,R12,'25-R12,Stor Bane,Stor bane 2,4.400488793822799,,3.6108066621072243,5.1961895821750925,1.9324500327721372,6.928284926780948,3.6108066621072243,5.1961895821750925
31,R13,'25-R13,Stor Bane,Stor bane 2,4.400488793822799,,3.5741945845831014,5.23337501300245,-4.213862831139137,13.789556427925653,3.5741945845831014,5.23337501300245
32,R14,'25-R14,Stor Bane,Stor bane 2,4.400488793822799,9.746194107781903,3.5391551124835496,5.268987838930039,2.387193263417564,6.453372858336226,3.5391551124835496,5.268987838930039
33,R15,'25-R15,Stor Bane,Stor bane 2,5.348384679537155,12.867437847405627,4.524106692256669,6.179162929980064,3.273413806846226,7.465045895984623,4.524106692256669,6.179162929980064
34,R16,'25-R16,Stor Bane,Stor bane 2,6.486930772380783,6.563636608921319,5.681996815261292,7.297995562516779,5.158759974027904,7.831876565703522,5.681996815261292,7.297995562516779
35,R17,'25-R17,Stor Bane,Stor bane 2,6.514958629444978,5.339039471830875,5.826704109134639,7.207689281642038,5.032432712534374,8.018410302691525,5.826704109134639,7.207689281642038
36,R1,'26-R1,Stor Bane,Stor bane 2,6.262321249078662,16.97625460725478,4.758020709663224,7.788223190444565,-0.43078194672721004,13.405338899025754,4.758020709663224,7.788223190444565
37,R2,'26-R2,Stor Bane,Stor bane 2,6.753707269522757,7.313478028038012,5.258299985915582,8.27035984156954,3.044089218829127,10.596872680247937,5.258299985915582,8.27035984156954
