x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
17,R17,'24-R17,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.917671569046365,3.0053580463116347,-1.6779758541908496,1.7066123981565484
18,R18,'24-R18,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.1468895708465774,2.1939921597085466,-1.6779758541908496,1.7066123981565484
19,R1,'25-R1,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.4644322698489263,2.5267011072998447,-1.6779758541908496,1.7066123981565484
20,R2,'25-R2,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-4.793544293006358,5.0348941754106535,-1.6779758541908496,1.7066123981565484
21,R3,'25-R3,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.7008637406019553,2.775835268877924,-1.6779758541908496,1.7066123981565484
22,R4,'25-R4,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-1.8504856879691833,1.8853742689813435,-1.6779758541908496,1.7066123981565484
23,R5,'25-R5,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.0789104051183616,2.1230466426785277,-1.6779758541908496,1.7066123981565484
24,R6,'25-R6,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-3.2464560543733034,3.355387226123452,-1.6779758541908496,1.7066123981565484
25,R7,'25-R7,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.0511732320017795,2.0941274129400167,-1.6779758541908496,1.7066123981565484
26,R8,'25-R8,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-1.8173189137238865,1.8509566999163063,-1.6779758541908496,1.7066123981565484
27,R9,'25-R9,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-1.7626976416149298,1.794326186995998,-1.6779758541908496,1.7066123981565484
28,R10,'25-R10,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.781531727352382,2.8611145359250356,-1.6779758541908496,1.7066123981565484
29,R11,'25-R11,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-6.72352420105522,7.208167057627279,-1.6779758541908496,1.7066123981565484
30,R12,'25-R12,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.790635990159196,2.870748120393718,-1.6779758541908496,1.7066123981565484
31,R13,'25-R13,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-8.369206939716534,9.133618361472085,-1.6779758541908496,1.7066123981565484
32,R14,'25-R14,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.413574896660897,2.4732690987553374,-1.6779758541908496,1.7066123981565484
33,R15,'25-R15,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-2.459982121898263,2.5220234478248393,-1.6779758541908496,1.7066123981565484
34,R16,'25-R16,Stor Bane,Stor bane 1,0.0,,-1.6779758541908496,1.7066123981565484,-1.9462981038713356,1.9849307738866395,-1.6779758541908496,1.7066123981565484
35,R17,'25-R17,Stor Bane,Stor bane 1,0.0,3.2023715482484727,-1.6779758541908496,1.7066123981565484,-2.0776148378227277,2.1216954983090064,-1.6779758541908496,1.7066123981565484
36,R1,'26-R1,Stor Bane,Stor bane 1,2.0689086880079977,,0.40370167236731813,3.7617333547785847,-4.40932026555414,8.98617051058368,0.40370167236731813,3.7617333547785847
37,R2,'26-R2,Stor Bane,Stor bane 1,2.0689086880079977,,0.38702650477484557,3.778969090845452,-1.5835807208244956,5.856951482945583,0.38702650477484557,3.778969090845452
38,R3,'26-R3,Stor Bane,Stor bane 1,2.0689086880079977,,0.37051911850438657,3.7960370461034287,-2.002777196153205,6.309769018800804,0.37051911850438657,3.7960370461034287
