x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
14,R14,'24-R14,Lille Bane,,0.0,,-2.7380448929404277,2.8151242589423253,-3.3335653371836083,3.4485241426473134,-2.7380448929404277,2.8151242589423253
15,R15,'24-R15,Lille Bane,,0.0,,-2.7380448929404277,2.8151242589423253,-6.734079263332315,7.220299987543899,-2.7380448929404277,2.8151242589423253
16,R16,'24-R16,Lille Bane,,0.0,,-2.7380448929404277,2.8151242589423253,-7.165674190940285,7.718776571586816,-2.7380448929404277,2.8151242589423253
17,R17,'24-R17,Lille Bane,Lille bane 3,0.0,,-2.7380448929404277,2.8151242589423253,-5.1838594371413915,5.467275303939134,-2.7380448929404277,2.8151242589423253
18,R18,'24-R18,Lille Bane,Lille bane 3,0.0,,-2.7380448929404277,2.8151242589423253,-2.865677744383044,2.950221587835644,-2.7380448929404277,2.8151242589423253
19,R1,'25-R1,Stor Bane,Stor bane 2,0.0,11.887900865889133,-1.6779758541908496,1.7066123981565484,-2.4644322698489263,2.5267011072998447,-1.6779758541908496,1.7066123981565484
20,R2,'25-R2,Stor Bane,Stor bane 2,5.30167701797708,,3.9774582679142023,6.642760532068914,0.3845939085636907,10.45961089306573,3.9774582679142023,6.642760532068914
21,R3,'25-R3,Stor Bane,Stor bane 2,5.30167701797708,12.646664583398358,3.9550900067700345,6.665707105599483,2.6936563847837824,7.975931261527736,3.9550900067700345,6.665707105599483
22,R4,'25-R4,Stor Bane,Stor bane 2,7.188323359385396,5.006021420813589,5.984746430269139,8.405568268782693,5.720857763525156,8.676158211800967,5.984746430269139,8.405568268782693
23,R5,'25-R5,Stor Bane,Stor bane 2,5.719019838140871,8.726194329552616,4.993351683258895,6.449703494124259,4.2255247366207005,7.233915912444822,4.993351683258895,6.449703494124259
24,R6,'25-R6,Stor Bane,Stor bane 2,6.4162376225707085,1.5905687817294067,5.730322794766507,7.106602253785743,3.367952996032475,9.55441509205559,5.730322794766507,7.106602253785743
25,R7,'25-R7,Stor Bane,Stor bane 2,6.1720397986419595,1.780797900354525,5.460341358838017,6.888541130819403,4.724672748621406,7.639410457387208,5.460341358838017,6.888541130819403
26,R8,'25-R8,Stor Bane,Stor bane 2,5.100701808750374,3.1420404676575364,4.4391832363242845,5.766410444791514,4.109019697315541,6.101830108546191,4.4391832363242845,5.766410444791514
27,R9,'25-R9,Stor Bane,Stor bane 2,4.227342395232658,5.381347996614472,3.680474414533741,4.777094859147923,3.439351858764894,5.021335764030699,3.680474414533741,4.777094859147923
28,R10,'25-R10,Stor Bane,Stor bane 2,4.780281137716402,,4.061920350077375,5.503600917266027,2.3368857773992335,7.2820150026838615,4.061920350077375,5.503600917266027
29,R11,'25-R11,Stor Bane,Stor bane 2,4.780281137716402,22.706818282784845,4.021532241285808,5.544564464138868,-2.098512297436106,12.14239510490469,4.021532241285808,5.544564464138868
30,R12,'25-R12,Stor Bane,Stor bane 2,4.9700155473427765,13.178570423527036,4.175638116664748,5.770450397142768,2.4883921241373397,7.511728261510475,4.175638116664748,5.770450397142768
31,R13,'25-R13,Stor Bane,Stor bane 2,5.769800232547628,,4.971623104186174,6.574046493779484,-2.9542901795370335,15.278157704546992,4.971623104186174,6.574046493779484
32,R14,'25-R14,Stor Bane,Stor bane 2,5.769800232547628,1.0070144524936486,4.9344471775925935,6.611803293722662,3.745502345253726,7.833596525496422,4.9344471775925935,6.611803293722662
33,R15,'25-R15,Stor Bane,Stor bane 2,4.952469158647688,1.892062228490543,4.157727568848046,5.753274765100724,2.895469055066524,7.050591086785252,4.157727568848046,5.753274765100724
34,R16,'25-R16,Stor Bane,Stor bane 2,4.495441726115668,1.6716657793951928,3.725101601588099,5.271502972129705,3.203770607618539,5.803279058972377,3.725101601588099,5.271502972129705
35,R17,'25-R17,Stor Bane,Stor bane 2,3.4872612408426207,2.7697946066642,2.8278150049003026,4.150936578979514,2.051096504276062,4.943637118898225,2.8278150049003026,4.150936578979514
36,R1,'26-R1,Stor Bane,Stor bane 2,3.3367189959770505,15.276350245756776,1.8764076798527984,4.817962627919714,-3.171574943414912,10.282465986751133,1.8764076798527984,4.817962627919714
