x_pos,race_local,group,race_display,series,x_prior,x_post,x_obs,x_q25,x_q75
1,R1,Stor Bane,'26-R1,Stor bane 2,0.0,,,-0.020501632920093757,0.020501632920093757
2,R2,Stor Bane,'26-R2,Stor bane 2,0.0,-0.006225264774269337,-0.02015154465264324,-0.020501632920093757,0.020501632920093757
