x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'25-R1,Lille Bane,Lille bane 2,0.0,,,-2.3003954971587803,2.3545596820628623,-4.044674274548832,4.215163925472476,-2.3003954971587803,2.3545596820628623
2,R2,'25-R2,Lille Bane,Lille bane 2,-0.9490338834075684,-0.3994833119631225,3.5423985388162604,-3.213454070460897,1.368364728842053,-6.891063513393569,5.372204418226301,-3.213454070460897,1.368364728842053
3,R3,'25-R3,Lille Bane,Lille bane 2,-0.39599853266717444,-0.07540730629953529,2.247932653082141,-2.5118869135484667,1.765813227984303,-4.142935955030492,3.4974021700707514,-2.5118869135484667,1.765813227984303
4,R4,'25-R4,Lille Bane,Lille bane 2,-0.07474845171091538,,,-1.840683909279306,1.7229570727700594,-1.964615259042013,1.8515500640169824,-1.840683909279306,1.7229570727700594
5,R5,'25-R5,Lille Bane,Lille bane 2,0.7190419550966887,-1.7033002756355664,-2.448122789722118,-0.9482897701335369,2.4144397790899497,-1.1880670786077019,2.662958940623361,-0.9482897701335369,2.4144397790899497
6,R6,'25-R6,Lille Bane,Lille bane 2,-1.6885389118081906,,,-2.553528319062681,-0.8158713745839097,-3.783471298961716,0.4520066539331902,-2.553528319062681,-0.8158713745839097
7,R7,'25-R7,Lille Bane,Lille bane 2,-1.675474637163421,,,-2.601319572664129,-0.7408288756060255,-3.686524581737294,0.3775665434447406,-2.601319572664129,-0.7408288756060255
8,R8,'25-R8,Lille Bane,Lille bane 2,-1.7016195920554367,,,-2.682946912019779,-0.7103967473258921,-3.4502707558661916,0.07870209964426778,-2.682946912019779,-0.7103967473258921
9,R9,'25-R9,Lille Bane,Lille bane 2,-1.6671637081810853,,,-2.7005496254996597,-0.6228025340650589,-4.257927921543159,0.9937061448807016,-2.7005496254996597,-0.6228025340650589
10,R10,'25-R10,Lille Bane,Lille bane 2,-1.6539334321800103,,,-2.994917639948247,-0.2944116529594809,-4.480366176472894,1.2561336576210502,-2.994917639948247,-0.2944116529594809
11,R11,'25-R11,Lille Bane,Lille bane 2,-1.6440986231755716,,,-3.0106274284572354,-0.25831615199058966,-6.482403638262902,3.444525009260202,-3.0106274284572354,-0.25831615199058966
12,R12,'25-R12,Lille Bane,Lille bane 2,-1.6311091953903123,,,-3.0297666120758793,-0.21227813880616564,-8.30890636825653,5.5330271988296875,-3.0297666120758793,-0.21227813880616564
13,R13,'25-R13,Lille Bane,Lille bane 2,-1.6224748549507395,,,-3.0520115123521707,-0.17185911084793837,-4.556916223548779,1.4021872588812823,-3.0520115123521707,-0.17185911084793837
14,R14,'25-R14,Lille Bane,Lille bane 2,-1.6069713749947034,,,-3.066176951137467,-0.12579946299027256,-3.323583380658368,0.14012124715263585,-3.066176951137467,-0.12579946299027256
15,R15,'25-R15,Lille Bane,Lille bane 2,-1.6051697300031642,,,-3.091041981319931,-0.09651510239867545,-4.085058619799209,0.9388368959582616,-3.091041981319931,-0.09651510239867545
16,R16,'25-R16,Lille Bane,Lille bane 2,-1.646697917134754,,,-3.159036847112484,-0.11074120223768524,-3.3530624321511215,0.08979357273857236,-3.159036847112484,-0.11074120223768524
17,R17,'25-R17,Lille Bane,Lille bane 2,-1.6572658569183552,,,-3.1930093646261315,-0.09715935531947606,-4.61873890360136,1.3961573538263883,-3.1930093646261315,-0.09715935531947606
