x_pos,race_local,group,race_display,series,x_prior,x_post,x_obs,x_proc_q25,x_proc_q75,x_total_q25,x_total_q75,x_q25,x_q75
1,R1,Lille Bane,'23-R1,Lille bane 2,0.0,,,-0.025449306113718782,0.025449306113718782,-0.027497182817307644,0.027497182817307644,-0.025449306113718782,0.025449306113718782
2,R2,Lille Bane,'23-R2,Lille bane 2,2.179737871680724e-15,,,-0.024453643841298705,0.024453643841303063,-0.029669818885514298,0.029669818885518656,-0.024453643841298705,0.024453643841303063
3,R3,Lille Bane,'23-R3,Lille bane 2,2.3368064097539244e-15,0.027239174207554666,0.04900322284178194,-0.02464568875924793,0.024645688759252608,-0.03304886493254778,0.033048864932552456,-0.02464568875924793,0.024645688759252608
4,R4,Lille Bane,'23-R4,Lille bane 2,0.027239174207554666,,,0.010632381954504045,0.04384596646060529,0.0003789211201911495,0.05409942729491818,0.010632381954504045,0.04384596646060529
5,R5,Lille Bane,'23-R5,Lille bane 2,0.020439406714709295,,,0.0038053154901255028,0.037073497939293085,0.0036964954241430377,0.03718231800527555,0.0038053154901255028,0.037073497939293085
6,R6,Lille Bane,'23-R6,Lille bane 2,0.02080258638793187,,,0.0044539482014568955,0.03715122457440684,-0.020178267880111563,0.0617834406559753,0.0044539482014568955,0.03715122457440684
7,R8,Lille Bane,'23-R8,Lille bane 2,0.020230306979489108,0.03020980603908362,0.046815745351704824,0.0031255035058009965,0.03733511045317722,-0.008281287293823367,0.04874190125280158,0.0031255035058009965,0.03733511045317722
8,R9,Lille Bane,'23-R9,Lille bane 2,0.03020980603908362,0.0327371034324401,0.04913203346296234,0.01610189234859253,0.04431771972957471,-0.012148794639831182,0.07256840671799843,0.01610189234859253,0.04431771972957471
9,R10,Lille Bane,'23-R10,Lille bane 2,0.0327371034324401,,,0.016738760196556093,0.048735446668324106,0.00283242380056873,0.06264178306431148,0.016738760196556093,0.048735446668324106
10,R11,Lille Bane,'23-R11,Lille bane 2,0.03272948325283762,0.03786274521937003,0.04259858488941424,0.016512438365310068,0.04894652814036518,0.006078988363714503,0.05937997814196074,0.016512438365310068,0.04894652814036518
11,R12,Lille Bane,'23-R12,Lille bane 2,0.03786274521937003,,,0.024556231026268104,0.05116925941247196,0.02441863568929874,0.05130685474944133,0.024556231026268104,0.05116925941247196
12,R13,Lille Bane,'23-R13,Lille bane 2,0.03048047056103099,0.03554832435137638,0.039813066911117315,0.0177014972221407,0.043259443899921285,0.012668895742703096,0.04829204537935888,0.0177014972221407,0.043259443899921285
13,R14,Lille Bane,'23-R14,Lille bane 2,0.03554832435137638,0.03594039514122082,0.07797874731769831,0.02601564178180882,0.04508100692094394,-0.06569105688000962,0.13678770558276238,0.02601564178180882,0.04508100692094394
14,R15,Lille Bane,'23-R15,Lille bane 2,0.03594039514122082,0.038554416800298925,0.07692481585208422,0.025820981176047267,0.04605980910639437,-0.005243165299143655,0.0771239555815853,0.025820981176047267,0.04605980910639437
15,R16,Lille Bane,'23-R16,Lille bane 2,0.038554416800298925,0.029368418304477457,0.01554364167585854,0.028152218174398357,0.048956615426199494,0.021975514107428696,0.05513331949316916,0.028152218174398357,0.048956615426199494
16,R17,Lille Bane,'23-R17,Lille bane 2,0.029368418304477454,0.03313877535458508,0.0466913243047532,0.020950895711164777,0.03778594089779013,0.006983808362982725,0.05175302824597218,0.020950895711164777,0.03778594089779013
17,R1,Lille Bane,'24-R1,Lille bane 1,0.03313877535458508,0.043137069977468925,0.04490635786346252,0.011224184216671759,0.055053366492498396,0.007536610569942589,0.058740940139227565,0.011224184216671759,0.055053366492498396
18,R2,Lille Bane,'24-R2,Lille bane 1,0.043137069977468925,,,0.031369353752778814,0.05490478620215904,0.017257998642806475,0.06901614131213138,0.031369353752778814,0.05490478620215904
19,R3,Lille Bane,'24-R3,Lille bane 1,0.04354255529381083,0.03920021159590843,0.007694709454786716,0.031252879046162314,0.05583223154145935,0.008916886391368319,0.07816822419625336,0.031252879046162314,0.05583223154145935
20,R4,Lille Bane,'24-R4,Lille bane 1,0.03920021159590843,0.027303273406525986,-0.015468953192681975,0.027166401510024467,0.0512340216817924,0.01322911863878742,0.06517130455302944,0.027166401510024467,0.0512340216817924
21,R5,Lille Bane,'24-R5,Lille bane 1,0.027303273406525986,,,0.016057011637201236,0.03854953517585073,0.0023296132575306404,0.052276933555521335,0.016057011637201236,0.03854953517585073
