x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 1,0.0,,-2.7380448929404277,2.8151242589423253,-3.8043904010679364,3.9548482689901965,-2.7380448929404277,2.8151242589423253
2,R2,'24-R2,Lille Bane,Lille bane 1,0.0,,-2.7380448929404277,2.8151242589423253,-3.3572948834100336,3.473924782382487,-2.7380448929404277,2.8151242589423253
3,R3,'24-R3,Lille Bane,Lille bane 1,0.0,,-2.7380448929404277,2.8151242589423253,-3.228663925448927,3.3363845704906137,-2.7380448929404277,2.8151242589423253
4,R4,'24-R4,Lille Bane,Lille bane 1,0.0,4.005767823171524,-2.7380448929404277,2.8151242589423253,-3.8895469440667796,4.046955165015387,-2.7380448929404277,2.8151242589423253
5,R5,'24-R5,Lille Bane,Lille bane 1,1.942013453343261,5.564926709776485,-0.09666445582690031,4.022293653314812,-0.8866956312565399,4.851454334105654,-0.09666445582690031,4.022293653314812
6,R6,'24-R6,Lille Bane,Lille bane 1,3.793211564768262,1.6222401285582722,2.29091878565566,5.317567725664563,-0.8214133604766638,8.622547789319057,2.29091878565566,5.317567725664563
7,R7,'24-R7,Lille Bane,Lille bane 1,3.5679698637378854,,2.0938794562981755,5.063344040007589,1.448690651834461,5.731521153961361,2.0938794562981755,5.063344040007589
8,R8,'24-R8,Lille Bane,Lille bane 1,3.5679698637378854,0.3907111295351262,2.0421711398122877,5.116583289858934,1.6490389326051957,5.523126380051946,2.0421711398122877,5.116583289858934
9,R9,'24-R9,Lille Bane,Lille bane 1,1.5554007192925434,13.276077669104325,0.563532904619457,2.5570514217915674,-4.183208937585537,7.637704215516217,0.563532904619457,2.5570514217915674
10,R10,'24-R10,Lille Bane,Lille bane 1,1.871707856735183,,0.5055864227800688,3.256398286093787,-3.9728853485739513,8.072026315891012,0.5055864227800688,3.256398286093787
11,R11,'24-R11,Lille Bane,Lille bane 1,1.871707856735183,,0.4516544115220178,3.311836150880154,-3.4494416245093196,7.48611956533658,0.4516544115220178,3.311836150880154
12,R12,'24-R12,Lille Bane,Lille bane 1,1.871707856735183,,0.3997373302459417,3.365259089394246,-1.1842295395448565,5.022151963092614,0.3997373302459417,3.365259089394246
13,R13,'24-R13,Lille Bane,Lille bane 1,1.871707856735183,,0.3496275658096959,3.4168747147782508,-1.631563963758964,5.499744428432107,0.3496275658096959,3.4168747147782508
14,R14,'24-R14,Lille Bane,Lille bane 1,1.871707856735183,7.621958901505321,0.30115088227189446,3.466857262973555,-0.6338264992258535,4.440419672265494,0.30115088227189446,3.466857262973555
15,R15,'24-R15,Lille Bane,Lille bane 1,4.072664193135789,,2.7555749680387764,5.406635461152676,-2.496893254183319,11.084864818647567,2.7555749680387764,5.406635461152676
16,R16,'24-R16,Lille Bane,Lille bane 1,4.072664193135789,-0.275666354650006,2.6972634175008947,5.466485394307519,-2.987314449821632,11.646424081879214,2.6972634175008947,5.466485394307519
17,R17,'24-R17,Lille Bane,Lille bane 1,3.913473166976855,-3.066672848487839,2.508059809485408,5.338155123533439,-0.898589528106053,8.95919497216875,2.508059809485408,5.338155123533439
18,R18,'24-R18,Lille Bane,Lille bane 1,3.3192170259985554,0.6387420605188154,1.9557893176644914,4.7008774911804,1.6949029471893473,4.969475337509266,1.9557893176644914,4.7008774911804
19,R1,'25-R1,Lille Bane,Lille bane 2,1.4281095845764868,-1.5523036480321717,-0.8243259586833918,3.731701481706229,-2.499675414652691,5.514124774995088,-0.8243259586833918,3.731701481706229
20,R2,'25-R2,Lille Bane,Lille bane 2,0.45470617606211405,-3.629713825629044,-1.4230360090509042,2.3682165119783605,-5.4025588668528135,6.674640159827816,-1.4230360090509042,2.3682165119783605
21,R3,'25-R3,Lille Bane,Lille bane 2,0.044192394636777266,-5.694341371246104,-1.7721608214987694,1.8941322093716018,-3.4053250234829857,3.6168964213434185,-1.7721608214987694,1.8941322093716018
22,R4,'25-R4,Lille Bane,Lille bane 2,-1.55428668872869,2.3259194469387845,-3.125797157694854,0.042717101282829795,-3.4601749499179824,0.38922759946300456,-3.125797157694854,0.042717101282829795
23,R5,'25-R5,Lille Bane,Lille bane 2,1.0583313220978718,0.3837976255463005,0.06142543637890352,2.0651693204231547,0.006393484165201357,2.121334184738699,0.06142543637890352,2.0651693204231547
24,R6,'25-R6,Lille Bane,Lille bane 2,0.4526529869249618,,-0.046794034118968764,0.9545956490483398,-1.2639668566310047,2.1991178991298987,-0.046794034118968764,0.9545956490483398
25,R7,'25-R7,Lille Bane,Lille bane 2,0.4526529869249618,-1.9124350768501053,-0.17769661425635075,1.0869830674804515,-1.5348191629640517,2.480241302884112,-0.17769661425635075,1.0869830674804515
26,R8,'25-R8,Lille Bane,Lille bane 2,0.2154465459995203,,-0.494017104709521,0.9299685726677831,-1.3279209961209681,1.7829544872492997,-0.494017104709521,0.9299685726677831
