x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
16,R16,'24-R16,Lille Bane,Lille bane 2,-3.31398284269232,-14.600073091132327,-4.46108213188301,-2.153110770549682,-9.85067041644917,3.6966770238624047,-4.46108213188301,-2.153110770549682
17,R17,'24-R17,Lille Bane,Lille bane 2,-3.66222030865766,-6.579019250258478,-4.846849264993491,-2.4628430675477597,-8.092014260170044,0.9810814713083316,-4.846849264993491,-2.4628430675477597
18,R18,'24-R18,Lille Bane,Lille bane 2,-3.866632456189345,0.6516909465277276,-5.032356690705731,-2.6865990007258533,-5.293066849620088,-2.418713731980715,-5.032356690705731,-2.6865990007258533
19,R1,'25-R1,Lille Bane,Lille bane 1,-0.8804100831184658,,-3.0756551853802883,1.36455525267416,-4.715489193098632,3.109026032583362,-3.0756551853802883,1.36455525267416
20,R2,'25-R2,Lille Bane,Lille bane 1,-0.8804100831184658,,-3.107402330483189,1.3977676478549972,-6.7829424619964325,5.395872437674232,-3.107402330483189,1.3977676478549972
21,R3,'25-R3,Lille Bane,Lille bane 1,-0.8804100831184658,-2.8478800247646374,-3.1386880749392443,1.430518645998613,-4.554432794613628,2.9350381893515243,-3.1386880749392443,1.430518645998613
22,R4,'25-R4,Lille Bane,Lille bane 1,-1.6175390803836232,,-3.4363025355862775,0.23548052483026716,-3.730615864704867,0.5419189448330863,-3.4363025355862775,0.23548052483026716
23,R5,'25-R5,Lille Bane,Lille bane 1,-1.6175390803836232,-2.9389657817641357,-3.47414439722169,0.2747767026397563,-3.502322992774154,0.30405826116479684,-3.47414439722169,0.2747767026397563
24,R6,'25-R6,Lille Bane,Lille bane 1,-2.899634972176479,-2.1809327251098742,-3.3902200944618377,-2.4065586552890594,-4.561214366918575,-1.2091276518879979,-3.3902200944618377,-2.4065586552890594
25,R7,'25-R7,Lille Bane,Lille bane 1,-2.8379492263595596,,-3.4368352234237287,-2.2353489305945384,-4.756983009031746,-0.8802491899777998,-3.4368352234237287,-2.2353489305945384
26,R8,'25-R8,Lille Bane,Lille bane 1,-2.8379492263595596,,-3.5427916735568776,-2.1279562789146,-4.342082939916203,-1.3101643786595951,-3.5427916735568776,-2.1279562789146
27,R9,'25-R9,Lille Bane,Lille bane 1,-2.8379492263595596,0.055294007069939255,-3.6346487762411672,-2.0346629711453623,-5.573022104015335,-0.023655094219399153,-3.6346487762411672,-2.0346629711453623
28,R10,'25-R10,Lille Bane,Lille bane 1,-2.60060364948147,,-3.789526093661366,-1.3969890775021532,-5.100114000867972,-0.035260215885091206,-3.789526093661366,-1.3969890775021532
29,R11,'25-R11,Lille Bane,Lille bane 1,-2.60060364948147,,-3.846052353041818,-1.339023081227475,-7.561031276005625,2.62600871036065,-3.846052353041818,-1.339023081227475
30,R12,'25-R12,Lille Bane,Lille bane 1,-2.60060364948147,,-3.9000765840748963,-1.2835591097533294,-9.181369277736184,4.4570077086593995,-3.9000765840748963,-1.2835591097533294
31,R13,'25-R13,Lille Bane,Lille bane 1,-2.60060364948147,-6.684909314798393,-3.951900784368778,-1.2302951654715177,-5.174158572345522,0.04279705425078717,-3.951900784368778,-1.2302951654715177
32,R14,'25-R14,Lille Bane,Lille bane 1,-3.7297474440690204,,-4.927868395266977,-2.5165274960412987,-5.1823707229553095,-2.254869713068164,-4.927868395266977,-2.5165274960412987
33,R15,'25-R15,Lille Bane,Lille bane 1,-3.7297474440690204,,-4.982696012004217,-2.4602768317482093,-6.008588959141569,-1.395654937514268,-4.982696012004217,-2.4602768317482093
34,R16,'25-R16,Lille Bane,Lille bane 1,-3.7297474440690204,-3.0034732317381074,-5.035179467797368,-2.406370324893492,-5.28237228713111,-2.1516717534561303,-5.035179467797368,-2.406370324893492
35,R17,'25-R17,Lille Bane,Lille bane 1,-3.2182244563112805,,-4.023158418393191,-2.406539712763378,-5.6666859987677505,-0.7062120465036292,-4.023158418393191,-2.406539712763378
36,R1,'26-R1,Lille Bane,Lille bane 1,-3.2182244563112805,,-5.416693996776889,-0.9686542668559728,-12.899379765133379,7.538982525401394,-5.416693996776889,-0.9686542668559728
37,R2,'26-R2,Lille Bane,Lille bane 1,-3.2182244563112805,-9.766262108312363,-5.446901542795124,-0.9370160235589009,-8.68328898004177,2.5739097780443476,-5.446901542795124,-0.9370160235589009
38,R3,'26-R3,Lille Bane,Lille bane 1,-4.301337894315848,-13.21053085288516,-6.3544514372415595,-2.2032112644378987,-9.808436907219864,1.5420247168443701,-6.3544514372415595,-2.2032112644378987
