x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'23-R1,Stor Bane,Stor bane 2,0.0,,,-1.575909198873282,1.6011417388223759,-2.2493433400826657,2.301103048246844,-1.575909198873282,1.6011417388223759
2,R2,'23-R2,Stor Bane,,4.440892098500626e-14,,,-1.5686358398467881,1.593634156379875,-2.5052364136550986,2.569611250389303,-1.5686358398467881,1.593634156379875
3,R3,'23-R3,Stor Bane,Stor bane 2,-0.03847871901633271,,,-1.6051643046350428,1.5531523193473395,-2.200511965801377,2.1713501538416224,-1.6051643046350428,1.5531523193473395
4,R4,'23-R4,Stor Bane,Stor bane 2,-0.20321816755135558,,,-1.76149945620524,1.3797809309339826,-2.8630819396494034,2.5294796559803823,-1.76149945620524,1.3797809309339826
5,R5,'23-R5,Stor Bane,Stor bane 2,-0.4486468794305365,,,-1.973101814182776,1.0995154549344743,-1.9731162635823307,1.0995303572473691,-1.973101814182776,1.0995154549344743
6,R6,'23-R6,Stor Bane,Stor bane 2,-0.4149240643610108,,,-1.975558350479767,1.1705568756537055,-5.380814227668984,4.811590462946191,-1.975558350479767,1.1705568756537055
7,R8,'23-R8,Stor Bane,Stor bane 2,-0.7077885460926692,,,-2.1137499897743384,0.7183670268044118,-2.3486025417354117,0.9605956701344454,-2.1137499897743384,0.7183670268044118
8,R9,'23-R9,Stor Bane,Stor bane 2,-0.4357225012370569,,,-1.9091576461275794,1.05984530225951,-3.2188533730140856,2.4274427338369042,-1.9091576461275794,1.05984530225951
9,R10,'23-R10,Stor Bane,Stor bane 2,-1.0046747181666427,,,-2.4558107857794997,0.4680494717494543,-2.4560698002796366,0.46831625084642337,-2.4558107857794997,0.4680494717494543
10,R11,'23-R11,Stor Bane,Stor bane 2,-0.8389258295385171,,,-2.4813855225457315,0.831197031753117,-5.1011992340121655,3.61478281360883,-2.4813855225457315,0.831197031753117
11,R12,'23-R12,Stor Bane,Stor bane 2,-1.3262835688675922,-1.1866444884540361,-0.0004982251232021895,-2.7175344531291112,0.08486379943222211,-3.873649355405129,1.2885878746194512,-2.7175344531291112,0.08486379943222211
12,R13,'23-R13,Stor Bane,Stor bane 2,-1.2369559840559208,,,-2.368402447939111,-0.09239725802878684,-2.675481967703608,0.22283244247325307,-2.368402447939111,-0.09239725802878684
13,R14,'23-R14,Stor Bane,Stor bane 2,-1.0172903775964026,-0.7338377976043531,3.1916156238692928,-3.742197899985089,1.7847550062807027,-10.037575499941799,8.907433949678968,-3.742197899985089,1.7847550062807027
14,R15,'23-R15,Stor Bane,Stor bane 2,-1.198982636088075,,,-2.522510246122167,0.14251553657484983,-4.068884326854771,1.7567758244750653,-2.522510246122167,0.14251553657484983
15,R16,'23-R16,Stor Bane,Stor bane 2,-1.5630377433236697,-1.1497354045574615,-0.24613193682299084,-2.78504891357938,-0.3256656508688338,-3.659374915231539,0.5789149675580862,-2.78504891357938,-0.3256656508688338
16,R17,'23-R17,Stor Bane,Stor bane 2,-1.1853854929865237,,,-2.2235304625398133,-0.13621798413613329,-2.9308615827720375,0.5914773674007723,-2.2235304625398133,-0.13621798413613329
17,R1,'24-R1,Lille Bane,Lille bane 1,0.12081673665005344,0.15510943024257262,0.378397605144265,-1.335712150709889,1.5988475924117118,-1.6751206722922296,1.9495575540367849,-1.335712150709889,1.5988475924117118
18,R2,'24-R2,Lille Bane,Lille bane 1,0.33179202704125554,-0.37830608455685644,-3.026440621349602,-0.8732953514234643,1.551529701759491,-2.3261472467248967,3.062060189080862,-0.8732953514234643,1.551529701759491
19,R3,'24-R3,Lille Bane,Lille bane 1,-0.3669400594292882,-1.0426023453342093,-3.978636925821255,-1.7293627138008416,1.014371202367692,-3.8362445998501915,3.227526751787946,-1.7293627138008416,1.014371202367692
20,R4,'24-R4,Lille Bane,Lille bane 1,-0.9549150507132453,,,-2.073938650199425,0.1768958885162597,-3.318339914536328,1.4662847528657208,-2.073938650199425,0.1768958885162597
21,R5,'24-R5,Lille Bane,Lille bane 1,-0.9787547919184458,,,-2.1582604814247452,0.21497012220939027,-3.468275825674394,1.574970160606437,-2.1582604814247452,0.21497012220939027
22,R6,'24-R6,Lille Bane,Lille bane 1,-1.1452498730993521,,,-2.657464346142735,0.3904568235348904,-5.030279967927676,2.8987093923385387,-2.657464346142735,0.3904568235348904
23,R7,'24-R7,Lille Bane,Lille bane 1,-0.9564342035146223,,,-2.097731763724975,0.19816805478298782,-2.7948295339681906,0.9167298267398927,-2.097731763724975,0.19816805478298782
24,R8,'24-R8,Lille Bane,Lille bane 1,-0.9928093440979335,,,-2.2257384532256563,0.2556669465076711,-3.2036961902536465,1.2685755113217567,-2.2257384532256563,0.2556669465076711
25,R9,'24-R9,Lille Bane,Lille bane 1,-1.2058777577127477,-1.499703745505665,-3.5065481075027938,-3.2016852530390327,0.8310797056560126,-6.615001227380279,4.516557454682868,-3.2016852530390327,0.8310797056560126
26,R10,'24-R10,Lille Bane,Lille bane 1,-1.5633360808103847,,,-3.8228461683780135,0.7492571521033664,-7.516225587672743,4.77272218950362,-3.8228461683780135,0.7492571521033664
27,R11,'24-R11,Lille Bane,Lille bane 1,-1.477524489549531,-3.589015353598879,-14.795179531212256,-3.656971484923499,0.7512253903076749,-7.022041915743726,4.397626929074505,-3.656971484923499,0.7512253903076749
28,R12,'24-R12,Lille Bane,Lille bane 1,-2.7071497257704302,,,-4.293456778223314,-1.0945501129559165,-5.906224880458599,0.6006901355345207,-4.293456778223314,-1.0945501129559165
29,R13,'24-R13,Lille Bane,Lille bane 1,-3.162952874025615,,,-4.990844623472768,-1.299894111100075,-7.40315382356691,1.2714156399080245,-4.990844623472768,-1.299894111100075
