x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'23-R1,Lille Bane,Lille bane 2,0.0,,,-2.186992526583653,2.235891302266757,-2.816662809212467,2.8982980937183545,-2.186992526583653,2.235891302266757
2,R2,'23-R2,Lille Bane,,-1.1102230246251565e-14,,,-2.1514178006673323,2.198721486106492,-2.221525628281251,2.271998660805208,-2.1514178006673323,2.198721486106492
3,R3,'23-R3,Lille Bane,Lille bane 2,2.6645352591003757e-13,,,-2.098963746379634,2.14396479005865,-2.9600426644695643,3.0503338477729347,-2.098963746379634,2.14396479005865
4,R4,'23-R4,Lille Bane,Lille bane 2,-0.4937392653635131,,,-2.550308110830102,1.6062312095402875,-4.0758225953035465,3.2221093084367824,-2.550308110830102,1.6062312095402875
5,R5,'23-R5,Lille Bane,Lille bane 2,-1.5339486983966477,,,-3.5087687732316297,0.48128866906056444,-3.9394826511630954,0.9318242969818424,-3.5087687732316297,0.48128866906056444
6,R6,'23-R6,Lille Bane,Lille bane 2,-1.61428432239209,,,-3.57104882933571,0.3821874227735611,-5.77427922702033,2.7293712373584134,-3.57104882933571,0.3821874227735611
7,R8,'23-R8,Lille Bane,Lille bane 2,-1.4856791528659374,,,-3.4646384392972185,0.5338484786156616,-4.700132319404315,1.837197135459978,-3.4646384392972185,0.5338484786156616
8,R9,'23-R9,Lille Bane,Lille bane 2,-1.680191864220304,,,-3.6696677590069116,0.35037196459350994,-5.577976055372924,2.3784946351661285,-3.6696677590069116,0.35037196459350994
9,R10,'23-R10,Lille Bane,Lille bane 2,-1.738960155326208,,,-3.8320906680541666,0.3997281258272922,-5.077483708341024,1.7169827408483496,-3.8320906680541666,0.3997281258272922
10,R11,'23-R11,Lille Bane,Lille bane 2,-1.9722213132806976,,,-4.05355615381141,0.15426324353706722,-4.952323064854802,1.101317823994008,-4.05355615381141,0.15426324353706722
11,R12,'23-R12,Lille Bane,Lille bane 2,-1.7624266687366275,5.110963588794659,5.111042939065946,-3.739437247091082,0.25518798168167045,-3.7394480174304356,0.25519919897032395,-3.739437247091082,0.25518798168167045
12,R13,'23-R13,Lille Bane,Lille bane 2,5.1114634027579875,4.702836812813316,0.5301051662776501,4.706176714388177,5.518318836209768,3.7215690769218046,6.519982651589307,4.706176714388177,5.518318836209768
13,R14,'23-R14,Lille Bane,Lille bane 2,3.5607134962753806,,,1.4528895919435403,5.712330353469808,-6.566345359238435,14.785420960926432,1.4528895919435403,5.712330353469808
14,R15,'23-R15,Lille Bane,Lille bane 2,4.343409600922965,,,3.3368905125983783,5.359732358296787,0.10214648060882237,8.76437229300626,3.3368905125983783,5.359732358296787
15,R16,'23-R16,Lille Bane,Lille bane 2,4.701251019047326,,,4.031422043897948,5.375392833982384,3.206195849445548,6.217963705833585,4.031422043897948,5.375392833982384
