x_pos,race_local,group,race_display,series,x_prior,x_post,x_obs,x_proc_q25,x_proc_q75,x_total_q25,x_total_q75,x_q25,x_q75
40,R6,Stor Bane,'25-R6,Stor bane 1,-0.028796254740334697,-0.03493987241222736,-0.06638248526020796,-0.04184024002295683,-0.015752269457712565,-0.06227282440253316,0.004680314921863764,-0.04184024002295683,-0.015752269457712565
41,R7,Stor Bane,'25-R7,Stor bane 1,-0.026985004291668127,-0.012986365308709072,0.006781455696753369,-0.03559277249975312,-0.01837723608358313,-0.04030303169236189,-0.013666976890974358,-0.03559277249975312,-0.01837723608358313
42,R8,Stor Bane,'25-R8,Stor bane 1,-0.01244195401772216,-0.013095834879100779,-0.013632778262657297,-0.019478914272598024,-0.005404993762846298,-0.022447313490100963,-0.0024365945453433593,-0.019478914272598024,-0.005404993762846298
43,R9,Stor Bane,'25-R9,Stor bane 1,-0.013520606146192136,-0.018526871269319123,-0.030158173735468807,-0.019640629499137217,-0.007400582793247053,-0.024726039127669255,-0.002315173164715018,-0.019640629499137217,-0.007400582793247053
44,R10,Stor Bane,'25-R10,Stor bane 1,-0.02337500297057372,,,-0.03430755284901428,-0.012442453092133163,-0.050459314313035214,0.0037093083718877755,-0.03430755284901428,-0.012442453092133163
45,R11,Stor Bane,'25-R11,Stor bane 1,-0.03827618381153247,,,-0.06479171236407441,-0.011760655258990536,-0.11473173499799946,0.03817936737493452,-0.06479171236407441,-0.011760655258990536
46,R12,Stor Bane,'25-R12,Stor bane 1,-0.023523338141345586,-0.022903874037941342,-0.01939643473058794,-0.03503350274392565,-0.012013173538765524,-0.05085640732496109,0.003809731042269924,-0.03503350274392565,-0.012013173538765524
47,R13,Stor Bane,'25-R13,Stor bane 1,-0.04183573034861633,-0.060278241420075776,-0.20199384695635025,-0.07362195073621672,-0.010049509961015946,-0.13596694947611682,0.05229548877888414,-0.07362195073621672,-0.010049509961015946
48,R14,Stor Bane,'25-R14,Stor bane 1,-0.026479372385066258,-0.02809980401842506,-0.03411583478154867,-0.03651287915054452,-0.016445865619587996,-0.04893617657106329,-0.00402256819906922,-0.03651287915054452,-0.016445865619587996
49,R15,Stor Bane,'25-R15,Stor bane 1,-0.030225276095579817,-0.03638510528764198,-0.06682648915839273,-0.04095706000061933,-0.019493492190540307,-0.05662427643111835,-0.0038262757600412804,-0.04095706000061933,-0.019493492190540307
50,R16,Stor Bane,'25-R16,Stor bane 1,-0.026085076287562414,-0.023613955734073967,-0.020641005489661524,-0.03381901570166722,-0.01835113687345761,-0.037653647130587664,-0.014516505444537161,-0.03381901570166722,-0.01835113687345761
51,R17,Stor Bane,'25-R17,Stor bane 1,-0.026120650465117447,-0.02775856035887094,-0.03247346422961073,-0.03329564558902949,-0.018945655341205403,-0.0406124134250549,-0.011628887505179994,-0.03329564558902949,-0.018945655341205403
52,R1,Stor Bane,'26-R1,Stor bane 1,-0.06355100161368174,-0.06407060817722506,-0.06719294137639764,-0.0908102571835565,-0.036291746043806986,-0.13525853580052413,0.008156532573160652,-0.0908102571835565,-0.036291746043806986
53,R2,Stor Bane,'26-R2,Stor bane 1,-0.04511758667014004,-0.04305664117950436,-0.03204910293455221,-0.06179372715811032,-0.02844144618216976,-0.0867820730223354,-0.003453100317944692,-0.06179372715811032,-0.02844144618216976
54,R3,Stor Bane,'26-R3,Stor bane 1,-0.04408371883111427,-0.037381473014987884,0.0019601751376630006,-0.06074883556607194,-0.0274186020961566,-0.08723452994189972,-0.0009329077203288211,-0.06074883556607194,-0.0274186020961566
