x_pos,race_local,race_display,group,series,prior_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Stor Bane,Stor bane 2,0.0,-0.8889007033512919,-1.6779758541908496,1.7066123981565484,-3.9424901708954407,4.104301868650895,-1.6779758541908496,1.7066123981565484
2,R2,'24-R2,Stor Bane,Stor bane 2,-0.1579088309355603,2.2063695118085924,-1.696433396650121,1.4046947984497793,-1.7087164232973517,1.4173668943166629,-1.696433396650121,1.4046947984497793
3,R3,'24-R3,Stor Bane,Stor bane 2,2.16834117368101,2.80120379647959,1.8568013624902902,2.4808338623689252,-0.420174616063973,4.824143825678706,1.8568013624902902,2.4808338623689252
4,R4,'24-R4,Stor Bane,Stor bane 2,2.177276637667469,2.5363293693810407,1.7864554981939396,2.5695983811488077,0.7633731934611809,3.6110198598226617,1.7864554981939396,2.5695983811488077
5,R5,'24-R5,Stor Bane,Stor bane 2,2.204390394529332,0.8220963337094211,1.759077126973474,2.6516524209758696,0.8181695771079189,3.6096713492524968,1.759077126973474,2.6516524209758696
6,R6,'24-R6,Stor Bane,Stor bane 2,2.0621935847107142,3.7935176512713165,1.5780450443086735,2.5486497084992177,0.759266411866677,3.3819690264851543,1.5780450443086735,2.5486497084992177
7,R7,'24-R7,Stor Bane,Stor bane 2,2.297605387920676,,1.7873466432477336,2.810422053544537,0.19659239239078197,4.442674328887319,1.7873466432477336,2.810422053544537
8,R8,'24-R8,Stor Bane,Stor bane 2,2.297605387920676,3.176336999367124,1.7342382016254598,2.8640922966633786,0.9265949629022385,3.6872399385841303,1.7342382016254598,2.8640922966633786
9,R9,'24-R9,Stor Bane,Stor bane 2,2.444279786944259,-1.949227087484695,1.8765803455715435,3.015142689974626,-1.6442641237983224,6.702780143654663,1.8765803455715435,3.015142689974626
10,R10,'24-R10,Stor Bane,Stor bane 2,2.3607191855407494,-0.09395981750661697,1.5498376336945396,3.1780756752740613,0.4450275566852735,4.312946962637065,1.5498376336945396,3.1780756752740613
11,R11,'24-R11,Stor Bane,Stor bane 2,1.9213348863121649,11.948617217132739,1.151153570508523,2.6973804877741925,-3.6801824696529706,7.848610715390003,1.151153570508523,2.6973804877741925
12,R12,'24-R12,Stor Bane,Stor bane 2,2.093699066816157,2.458691352353526,1.2930150583913447,2.9007121876775788,-0.2814304709597759,4.525400217561071,1.2930150583913447,2.9007121876775788
13,R13,'24-R13,Stor Bane,Stor bane 2,2.1344706227582,3.673442780810654,1.3428149382041399,2.9323104529102473,0.2709743365520323,4.032599248299662,1.3428149382041399,2.9323104529102473
14,R14,'24-R14,Stor Bane,Stor bane 2,2.407599195060328,1.4317032363498017,1.6493698418842406,3.171484380170364,-1.2883864925204658,6.241970931834495,1.6493698418842406,3.171484380170364
15,R15,'24-R15,Stor Bane,Stor bane 2,2.3675266251360183,0.24570519765958476,1.5877995522682653,3.153238415763626,-0.9467518510609896,5.792699413463698,1.5877995522682653,3.153238415763626
16,R16,'24-R16,Stor Bane,Stor bane 2,2.2518687675685323,-7.494010829030007,1.4576720200710547,3.0522823783270647,-3.9875366373035015,8.896744237918242,1.4576720200710547,3.0522823783270647
17,R17,'24-R17,Stor Bane,Stor bane 2,2.094901021495299,0.3402771288465445,1.2728462343310154,2.923628614828555,-0.4864138724998468,4.743173472154361,1.2728462343310154,2.923628614828555
18,R18,'24-R18,Stor Bane,Stor bane 2,1.9186635928669427,5.254928356329147,1.1244706759170553,2.719093797242089,0.3330914611851865,3.5292926519108647,1.1244706759170553,2.719093797242089
19,R1,'25-R1,Stor Bane,Stor bane 2,2.7391365285510005,5.047950941333124,1.2476278766901494,4.252617034026884,0.3573938729205306,5.177404148199871,1.2476278766901494,4.252617034026884
20,R2,'25-R2,Stor Bane,Stor bane 2,3.6305312969557635,3.3003368011433,2.4280651828182176,4.84711390107162,-1.1837240829349116,8.67933361405604,2.4280651828182176,4.84711390107162
21,R3,'25-R3,Stor Bane,Stor bane 2,3.6106247998036745,1.0417592197861536,2.4203309288362895,4.814751856881805,1.1100965981662547,6.172992931354648,2.4203309288362895,4.814751856881805
22,R4,'25-R4,Stor Bane,Stor bane 2,3.030351370722939,0.782460287786324,1.9596187142673083,4.112328365241602,1.6892918761020947,4.389096508885348,1.9596187142673083,4.112328365241602
23,R5,'25-R5,Stor Bane,Stor bane 2,1.5954240533427866,0.37557424960239505,0.9143816189687737,2.2810626492348662,0.16795515871184108,3.043235456133231,0.9143816189687737,2.2810626492348662
24,R6,'25-R6,Stor Bane,Stor bane 2,1.318519152072417,5.746747571290922,0.6757006496076468,1.96544207719771,-1.5815313449954238,4.304024066390166,0.6757006496076468,1.96544207719771
25,R7,'25-R7,Stor Bane,Stor bane 2,1.526920580366431,,0.8552708570130019,2.203043182004194,0.1471913989274043,2.9256583090000676,0.8552708570130019,2.203043182004194
26,R8,'25-R8,Stor Bane,Stor bane 2,1.526920580366431,3.5444956530741534,0.8147804121533264,2.244091197657605,0.5189369840059799,2.545012032629601,0.8147804121533264,2.244091197657605
27,R9,'25-R9,Stor Bane,Stor bane 2,2.5260634425422923,,1.962508115232553,3.092733587374763,1.733005627801476,3.325303525207257,1.962508115232553,3.092733587374763
28,R10,'25-R10,Stor Bane,Stor bane 2,2.5260634425422923,-3.494035987761712,1.7133877214033921,3.345232328863501,0.10152140055277314,5.00932990780858,1.7133877214033921,3.345232328863501
29,R11,'25-R11,Stor Bane,Stor bane 2,1.8423384625426253,-1.6162001260101255,1.044732783230229,2.6462401139670577,-4.849883594987747,9.005246608113726,1.044732783230229,2.6462401139670577
30,R12,'25-R12,Stor Bane,Stor bane 2,1.7952657295137842,2.3727654629307704,0.9686186557865906,2.628680701956454,-0.6294664262368577,4.279163573680189,0.9686186557865906,2.628680701956454
31,R13,'25-R13,Stor Bane,Stor bane 2,1.861162763884927,,1.0471823931248458,2.68170011157689,-6.5443300287317925,11.022653658151915,1.0471823931248458,2.68170011157689
32,R14,'25-R14,Stor Bane,Stor bane 2,1.861162763884927,4.834822252990634,1.0133127496116057,2.7161291633864604,-0.10631625583774618,3.867392719081786,1.0133127496116057,2.7161291633864604
33,R15,'25-R15,Stor Bane,Stor bane 2,2.400877546839708,4.864853313973194,1.5943605751363776,3.2137971340225224,0.3818875349733908,4.46047568800223,1.5943605751363776,3.2137971340225224
34,R16,'25-R16,Stor Bane,Stor bane 2,2.7854993771720515,,2.004623803709382,3.572352784172983,1.5011327971785393,4.086117968018499,2.004623803709382,3.572352784172983
