x_pos,race_local,race_display,group,series,prior_pct,post_pct,obs_pct,proc_q25_pct,proc_q75_pct,total_q25_pct,total_q75_pct,q25_pct,q75_pct
1,R1,'24-R1,Lille Bane,Lille bane 3,0.20612731636553416,-6.3114555186310035,-7.644007621649063,-2.211933481872741,2.683980870838454,-2.5395710507569835,3.0291787138871262,-2.211933481872741,2.683980870838454
2,R2,'24-R2,Lille Bane,Lille bane 3,-6.3114555186310035,-6.375285012864795,-6.319453947190268,-7.436737947709327,-5.172493142269974,-8.718175435429066,-3.8412804640161724,-7.436737947709327,-5.172493142269974
3,R3,'24-R3,Lille Bane,Lille bane 3,-6.375285012864795,-6.840786691686207,-7.9265448633587425,-7.425970766478973,-5.31267431051512,-9.530552289450311,-3.1099727228671825,-7.425970766478973,-5.31267431051512
4,R4,'24-R4,Lille Bane,Lille bane 3,-6.840786691686207,-6.150679320226504,-3.2134622890165443,-7.880290041269666,-5.789553309362971,-9.19581630179379,-4.424678789383229,-7.880290041269666,-5.789553309362971
5,R5,'24-R5,Lille Bane,Lille bane 3,-6.150679320226504,-5.117534848079341,-0.2010427726178432,-7.1501802742075515,-5.1404190329483175,-8.443621257431822,-3.800312845270748,-7.1501802742075515,-5.1404190329483175
6,R6,'24-R6,Lille Bane,Lille bane 3,-5.117534848079341,-4.994505455496534,-3.45491617648076,-6.08879371264649,-4.136230922658502,-8.742120974793188,-1.3489871836846024,-6.08879371264649,-4.136230922658502
7,R7,'24-R7,Lille Bane,Lille bane 3,-4.994505455496534,-5.172663410684364,-5.527684352990181,-5.991257795580918,-3.987184787359166,-6.657331531887955,-3.302057443009798,-5.991257795580918,-3.987184787359166
8,R8,'24-R8,Lille Bane,Lille bane 3,-5.172663410684364,-4.492527296961746,-2.532997146775995,-6.040569192195533,-4.296740760200024,-6.923455807972556,-3.3889381832722054,-6.040569192195533,-4.296740760200024
9,R9,'24-R9,Lille Bane,Lille bane 3,-4.492527296961746,-4.756613800277664,-14.10420190729942,-5.326255278738701,-3.65145723370649,-9.518643147284255,0.812782427320724,-5.326255278738701,-3.65145723370649
10,R10,'24-R10,Lille Bane,Lille bane 3,-4.756613800277664,-4.066865804946184,10.854873567549284,-5.931582357391441,-3.5669692111352624,-10.110505982952189,0.9161606034745029,-5.931582357391441,-3.5669692111352624
11,R11,'24-R11,Lille Bane,Lille bane 3,-4.066865804946184,-3.401871415380331,7.8076628775825,-5.2616120228406,-2.8570526373637883,-9.005579597093583,1.1398962237056942,-5.2616120228406,-2.8570526373637883
12,R12,'24-R12,Lille Bane,Lille bane 3,-3.401871415380331,-4.279736603376283,-8.382902703390949,-4.619377773395628,-2.1688239369864637,-6.370753354721071,-0.33884944730331323,-4.619377773395628,-2.1688239369864637
13,R13,'24-R13,Lille Bane,Lille bane 3,-4.279736603376283,-4.355454096109779,-4.876445362586768,-5.432882360499535,-3.112529456095836,-8.02139416754094,-0.38586971617654564,-5.432882360499535,-3.112529456095836
14,R14,'24-R14,Lille Bane,Lille bane 3,-4.355454096109779,-4.618300001773945,-5.317616694024774,-5.504179837836665,-3.192764024241712,-6.716485813357487,-1.9346640087100186,-5.504179837836665,-3.192764024241712
15,R15,'24-R15,Lille Bane,Lille bane 3,-4.618300001773945,-4.671011044398766,-7.3051114468198115,-5.676754955455509,-3.547967521100548,-11.026555731895215,2.2515062712136658,-5.676754955455509,-3.547967521100548
16,R16,'24-R16,Lille Bane,Lille bane 3,-4.671011044398766,-4.758874621263642,-8.62265330730808,-5.768459656042435,-3.5607812190467936,-11.58517529809554,2.7838506261427476,-5.768459656042435,-3.5607812190467936
17,R17,'24-R17,Lille Bane,Lille bane 3,-4.758874621263642,-5.043794897604648,-8.447986923939288,-5.89352632046114,-3.610542306608422,-8.956749944922947,-0.36744121150429354,-5.89352632046114,-3.610542306608422
18,R18,'24-R18,Lille Bane,Lille bane 3,-5.043794897604648,-5.586462215838017,-5.900704483066854,-6.155171783405978,-3.9192563000098546,-6.444481955411985,-3.6221371448034057,-6.155171783405978,-3.9192563000098546
19,R1,'25-R1,Lille Bane,Lille bane 2,-5.586462215838017,-5.49795208428071,-5.617756268741481,-7.586294742741185,-3.5433533142399276,-9.181654049787246,-1.848948869779543,-7.586294742741185,-3.5433533142399276
20,R2,'25-R2,Lille Bane,Lille bane 2,-5.49795208428071,-5.307652499136872,-3.6087421411276632,-7.182710603437547,-3.7826129342271475,-10.927155436207347,0.2621742238052782,-7.182710603437547,-3.7826129342271475
21,R3,'25-R3,Lille Bane,Lille bane 2,-5.307652499136872,-6.02831418245271,-8.382413948304402,-6.950922235831958,-3.6353622122931584,-8.590811351431027,-1.9065718907396279,-6.950922235831958,-3.6353622122931584
22,R4,'25-R4,Lille Bane,Lille bane 2,-6.02831418245271,-4.828850942754526,-4.489224714990159,-7.484270131622628,-4.549445289408949,-7.667594131229427,-4.359930272556644,-7.484270131622628,-4.549445289408949
23,R5,'25-R5,Lille Bane,Lille bane 2,-4.828850942754526,-5.349126633558743,-5.943004743179259,-5.593671648700371,-4.057834140397998,-5.936005683922241,-3.708664736892986,-5.593671648700371,-4.057834140397998
24,R6,'25-R6,Lille Bane,Lille bane 2,-5.349126633558743,-5.514930902212933,-6.726721435546789,-5.9980004220399845,-4.695773821277283,-7.213671008944534,-3.447114176769317,-5.9980004220399845,-4.695773821277283
25,R7,'25-R7,Lille Bane,Lille bane 2,-5.514930902212933,-5.6935446248822075,-6.7232266478236,-6.210719431093881,-4.813980571535614,-7.323592202574936,-3.6709719918423867,-6.210719431093881,-4.813980571535614
26,R8,'25-R8,Lille Bane,Lille bane 2,-5.6935446248822075,-5.206293836282072,-3.369475805340294,-6.418897256493938,-4.962569742359113,-7.274698248488076,-4.085429139365759,-6.418897256493938,-4.962569742359113
27,R9,'25-R9,Lille Bane,Lille bane 2,-5.206293836282072,-5.357076889063883,-6.894155797625889,-5.9389248305117714,-4.467956462737255,-7.6717254558511865,-2.6750280710974184,-5.9389248305117714,-4.467956462737255
28,R10,'25-R10,Lille Bane,Lille bane 2,-5.357076889063883,-5.321853469630955,-5.177604635612187,-6.448159866291414,-4.253268752593153,-7.871586078088988,-2.7739378800675896,-6.448159866291414,-4.253268752593153
29,R11,'25-R11,Lille Bane,Lille bane 2,-5.321853469630955,-5.10932851525292,-0.8287269178462675,-6.35776399475676,-4.274483258557393,-9.953515468693297,-0.4519557083929149,-6.35776399475676,-4.274483258557393
30,R12,'25-R12,Lille Bane,Lille bane 2,-5.10932851525292,-5.40454302767035,-14.909071392760264,-6.177276097591333,-4.029224900866146,-11.36163635129096,1.5840000218385386,-6.177276097591333,-4.029224900866146
31,R13,'25-R13,Lille Bane,Lille bane 2,-5.40454302767035,-5.606232284825408,-6.510215138280784,-6.50710648460453,-4.288977019089113,-7.969233421033072,-2.7683804836528436,-6.50710648460453,-4.288977019089113
32,R14,'25-R14,Lille Bane,Lille bane 2,-5.606232284825408,-5.805031094051549,-5.923890664166165,-6.657550624985875,-4.543072919924763,-6.955883267606577,-4.237003946276962,-6.657550624985875,-4.543072919924763
33,R15,'25-R15,Lille Bane,Lille bane 2,-5.805031094051549,-5.659011245764822,-4.544604164382571,-6.548393138199405,-5.055755966680886,-7.880059007956364,-3.683262585253655,-6.548393138199405,-5.055755966680886
34,R16,'25-R16,Lille Bane,Lille bane 2,-5.659011245764822,-4.163048990675621,-2.5885766561346113,-6.432627141870895,-4.878999086341462,-6.763043708068994,-4.541905773290688,-6.432627141870895,-4.878999086341462
35,R17,'25-R17,Lille Bane,Lille bane 2,-4.163048990675621,-4.174492269033392,-4.205274597714226,-4.823302520659178,-3.4982151933009797,-6.535833197767859,-1.7300266721653412,-4.823302520659178,-3.4982151933009797
